Part Number,Status,Rated Voltage Range (V.D.C),Rated Capacitance Range (μF),Product diameter : D(mm),Product height : L(mm),Category Lower Limited Temperature (℃),Category Upper Limited Temperature (℃),Endurance (h),Weight (g),Tangent of loss angle (tanδ),Leakage Current  (µA),Ripple Rating (105℃/100kHz),Rated Ripple2(mArms),ESR(Ω)（20℃/100kHz）,ESR(Ω) (-40℃/100kHz）,ESR(Ω) after endurance test,"ESL(Typ.)（nH,40MHz）",Impedance (Ω)(-10℃/100kHz),Impedance (Ω)(20℃/100kHz),Minimum Quantity,Product category,Product summary,Polarity type,Vibration resistant
RE50E561MDN1,MP,2.5,560.00,8.0,8.0,-55,105,2000,0.71,0.10,500,6300,,0.005,,,,,,3200,Radial Lead,Ultra-Lo-ESR and Lo-Profile (φ8),Uni-Polar,Normal
RE50E821MDN1,MP,2.5,820.00,8.0,8.0,-55,105,2000,0.71,0.10,512,6300,,0.005,,,,,,3200,Radial Lead,Ultra-Lo-ESR and Lo-Profile (φ8),Uni-Polar,Normal
RE50G561MDN1,MP,4.0,560.00,8.0,8.0,-55,105,2000,0.71,0.10,560,6300,,0.005,,,,,,3200,Radial Lead,Ultra-Lo-ESR and Lo-Profile (φ8),Uni-Polar,Normal
