Voltage,Capacitance,ESR 20°C@120Hz,Case Size Diameter,Case Size Length,Category Lower Limited Temperature (℃),Category Upper Limited Temperature (℃),Dissipation Factor,Endurance,Leakage Current,Minimum Quantity,Part Number,Polarity type,Product category,Product summary,Ripple Current,Status,Vibration resistant,Weight (g)
160,68,3.901,18,15,-40,105,0.2,1000,535,400,URZ2C680MHD,Uni-Polar,Radial Lead,Lo-Profile Wide Temp. Range,350,LTB,Normal,6.31
160,100,2.653,18,20,-40,105,0.2,1000,740,400,URZ2C101MHD,Uni-Polar,Radial Lead,Lo-Profile Wide Temp. Range,420,LTB,Normal,9.0
160,100,2.653,20,15,-40,105,0.2,1000,740,300,URZ2C101MRD6,Uni-Polar,Radial Lead,Lo-Profile Wide Temp. Range,420,EOL,Normal,7.32
160,150,1.768,18,25,-40,105,0.2,1000,1060,300,URZ2C151MHD,Uni-Polar,Radial Lead,Lo-Profile Wide Temp. Range,510,LTB,Normal,10.6
160,150,1.768,20,20,-40,105,0.2,1000,1060,250,URZ2C151MRD6,Uni-Polar,Radial Lead,Lo-Profile Wide Temp. Range,510,EOL,Normal,9.81
160,220,1.206,20,25,-40,105,0.2,1000,1508,250,URZ2C221MRD,Uni-Polar,Radial Lead,Lo-Profile Wide Temp. Range,550,EOL,Normal,11.5
200,33,8.038,16,15,-40,105,0.2,1000,364,700,URZ2D330MHD,Uni-Polar,Radial Lead,Lo-Profile Wide Temp. Range,250,LTB,Normal,4.74
200,47,5.644,16,20,-40,105,0.2,1000,476,600,URZ2D470MHD6,Uni-Polar,Radial Lead,Lo-Profile Wide Temp. Range,300,LTB,Normal,6.6
200,47,5.644,18,15,-40,105,0.2,1000,476,400,URZ2D470MHD,Uni-Polar,Radial Lead,Lo-Profile Wide Temp. Range,300,LTB,Normal,6.31
200,68,3.901,18,20,-40,105,0.2,1000,644,400,URZ2D680MHD,Uni-Polar,Radial Lead,Lo-Profile Wide Temp. Range,350,LTB,Normal,9.0
200,68,3.901,20,15,-40,105,0.2,1000,644,300,URZ2D680MRD6,Uni-Polar,Radial Lead,Lo-Profile Wide Temp. Range,350,EOL,Normal,7.32
200,100,2.653,18,25,-40,105,0.2,1000,900,300,URZ2D101MHD,Uni-Polar,Radial Lead,Lo-Profile Wide Temp. Range,420,LTB,Normal,10.6
200,100,2.653,20,20,-40,105,0.2,1000,900,250,URZ2D101MRD6,Uni-Polar,Radial Lead,Lo-Profile Wide Temp. Range,420,EOL,Normal,9.81
200,150,1.768,18,25,-40,105,0.2,1000,1300,300,URZ2D151MHD,Uni-Polar,Radial Lead,Lo-Profile Wide Temp. Range,510,LTB,Normal,10.6
250,22,12.057,16,15,-40,105,0.2,1000,320,700,URZ2E220MHD,Uni-Polar,Radial Lead,Lo-Profile Wide Temp. Range,200,LTB,Normal,4.74
250,33,8.038,16,20,-40,105,0.2,1000,430,600,URZ2E330MHD6,Uni-Polar,Radial Lead,Lo-Profile Wide Temp. Range,250,LTB,Normal,6.6
250,33,8.038,18,15,-40,105,0.2,1000,430,400,URZ2E330MHD,Uni-Polar,Radial Lead,Lo-Profile Wide Temp. Range,250,LTB,Normal,6.31
250,47,5.644,18,20,-40,105,0.2,1000,570,400,URZ2E470MHD,Uni-Polar,Radial Lead,Lo-Profile Wide Temp. Range,300,LTB,Normal,9.0
250,47,5.644,20,15,-40,105,0.2,1000,570,300,URZ2E470MRD6,Uni-Polar,Radial Lead,Lo-Profile Wide Temp. Range,300,EOL,Normal,7.32
250,68,3.901,18,20,-40,105,0.2,1000,780,400,URZ2E680MHD,Uni-Polar,Radial Lead,Lo-Profile Wide Temp. Range,350,LTB,Normal,9.0
250,100,2.653,18,25,-40,105,0.2,1000,1100,300,URZ2E101MHD,Uni-Polar,Radial Lead,Lo-Profile Wide Temp. Range,420,LTB,Normal,10.6
400,10,33.157,16,15,-40,105,0.25,1000,260,700,URZ2G100MHD,Uni-Polar,Radial Lead,Lo-Profile Wide Temp. Range,100,LTB,Normal,4.74
400,22,15.072,16,20,-40,105,0.25,1000,452,600,URZ2G220MHD6,Uni-Polar,Radial Lead,Lo-Profile Wide Temp. Range,200,LTB,Normal,6.6
400,22,15.072,18,15,-40,105,0.25,1000,452,400,URZ2G220MHD,Uni-Polar,Radial Lead,Lo-Profile Wide Temp. Range,200,LTB,Normal,6.31
400,33,10.048,18,20,-40,105,0.25,1000,628,400,URZ2G330MHD,Uni-Polar,Radial Lead,Lo-Profile Wide Temp. Range,250,LTB,Normal,9.0
400,47,7.055,18,25,-40,105,0.25,1000,852,300,URZ2G470MHD,Uni-Polar,Radial Lead,Lo-Profile Wide Temp. Range,300,LTB,Normal,10.6
400,47,7.055,20,20,-40,105,0.25,1000,852,250,URZ2G470MRD6,Uni-Polar,Radial Lead,Lo-Profile Wide Temp. Range,300,EOL,Normal,9.81
400,68,4.876,20,25,-40,105,0.25,1000,1188,250,URZ2G680MRD,Uni-Polar,Radial Lead,Lo-Profile Wide Temp. Range,350,EOL,Normal,11.5
