Voltage,Capacitance,ESR 20°C@120Hz,Case Size Diameter,Case Size Length,Category Lower Limited Temperature (℃),Category Upper Limited Temperature (℃),Dissipation Factor,Endurance,Leakage Current,Minimum Quantity,Part Number,Polarity type,Product category,Product summary,Ripple Current,Status,Vibration resistant,Weight (g)
50,4.7,53.616,5,11,-40,105,0.19,10000,3,6000,ULD1H4R7MDD,Uni-Polar,Radial Lead,Minitualized Long Life,80,EOL,Normal,0.44
50,6.8,37.058,5,11,-40,105,0.19,10000,3,6000,ULD1H6R8MDD,Uni-Polar,Radial Lead,Minitualized Long Life,80,EOL,Normal,0.44
50,10,25.2,5,11,-40,105,0.19,10000,5,6000,ULD1H100MDD,Uni-Polar,Radial Lead,Minitualized Long Life,90,EOL,Normal,0.44
50,22,11.454,5,11,-40,105,0.19,10000,11,6000,ULD1H220MDD,Uni-Polar,Radial Lead,Minitualized Long Life,135,EOL,Normal,0.44
50,33,7.636,6.3,11,-40,105,0.19,10000,17,4000,ULD1H330MED,Uni-Polar,Radial Lead,Minitualized Long Life,190,EOL,Normal,0.59
50,47,5.362,6.3,11,-40,105,0.19,10000,24,4000,ULD1H470MED,Uni-Polar,Radial Lead,Minitualized Long Life,190,EOL,Normal,0.59
50,100,2.52,8,11.5,-40,105,0.19,10000,50,3000,ULD1H101MPD,Uni-Polar,Radial Lead,Minitualized Long Life,270,MP,Normal,1.19
63,10,22.547,5,11,-40,105,0.17,10000,6,6000,ULD1J100MDD,Uni-Polar,Radial Lead,Minitualized Long Life,80,EOL,Normal,0.44
63,22,10.249,6.3,11,-40,105,0.17,10000,14,4000,ULD1J220MED,Uni-Polar,Radial Lead,Minitualized Long Life,170,EOL,Normal,0.59
63,33,6.832,6.3,11,-40,105,0.17,10000,21,4000,ULD1J330MED,Uni-Polar,Radial Lead,Minitualized Long Life,170,EOL,Normal,0.59
63,47,4.797,8,11.5,-40,105,0.17,10000,30,3000,ULD1J470MPD,Uni-Polar,Radial Lead,Minitualized Long Life,240,MP,Normal,1.19
100,4.7,42.328,5,11,-40,105,0.15,10000,5,6000,ULD2A4R7MDD,Uni-Polar,Radial Lead,Minitualized Long Life,70,EOL,Normal,0.44
100,6.8,29.256,5,11,-40,105,0.15,10000,7,6000,ULD2A6R8MDD,Uni-Polar,Radial Lead,Minitualized Long Life,70,EOL,Normal,0.44
100,10,19.894,6.3,11,-40,105,0.15,10000,10,4000,ULD2A100MED,Uni-Polar,Radial Lead,Minitualized Long Life,150,EOL,Normal,0.59
100,22,9.043,8,11.5,-40,105,0.15,10000,22,3000,ULD2A220MPD,Uni-Polar,Radial Lead,Minitualized Long Life,230,MP,Normal,1.19
160,5.6,56.841,6.3,11,-40,105,0.24,12000,130,4000,ULD2C5R6MED,Uni-Polar,Radial Lead,Minitualized Long Life,52,EOL,Normal,0.59
160,6.8,46.81,6.3,11,-40,105,0.24,12000,144,4000,ULD2C6R8MED,Uni-Polar,Radial Lead,Minitualized Long Life,55,EOL,Normal,0.59
160,15,21.221,8,11.5,-40,105,0.24,15000,196,3000,ULD2C150MPD,Uni-Polar,Radial Lead,Minitualized Long Life,92,MP,Normal,1.19
160,22,14.469,10,12.5,-40,105,0.24,15000,241,2000,ULD2C220MPD,Uni-Polar,Radial Lead,Minitualized Long Life,121,MP,Normal,1.49
160,33,9.646,10,16,-40,105,0.24,20000,311,1800,ULD2C330MPD,Uni-Polar,Radial Lead,Minitualized Long Life,158,MP,Normal,1.77
200,2.2,144.686,6.3,11,-40,105,0.24,12000,84,4000,ULD2D2R2MED,Uni-Polar,Radial Lead,Minitualized Long Life,36,EOL,Normal,0.59
200,3.3,96.458,6.3,11,-40,105,0.24,12000,106,4000,ULD2D3R3MED,Uni-Polar,Radial Lead,Minitualized Long Life,42,EOL,Normal,0.59
200,4.7,67.726,6.3,11,-40,105,0.24,12000,134,4000,ULD2D4R7MED,Uni-Polar,Radial Lead,Minitualized Long Life,49,EOL,Normal,0.59
200,5.6,56.841,6.3,11,-40,105,0.24,12000,145,4000,ULD2D5R6MED,Uni-Polar,Radial Lead,Minitualized Long Life,50,EOL,Normal,0.59
200,10,31.831,8,11.5,-40,105,0.24,15000,180,3000,ULD2D100MPD,Uni-Polar,Radial Lead,Minitualized Long Life,80,MP,Normal,1.19
200,18,17.684,10,12.5,-40,105,0.24,15000,244,2000,ULD2D180MPD,Uni-Polar,Radial Lead,Minitualized Long Life,113,MP,Normal,1.49
200,27,11.789,10,16,-40,105,0.24,20000,316,1800,ULD2D270MPD,Uni-Polar,Radial Lead,Minitualized Long Life,149,MP,Normal,1.77
250,1.8,176.839,6.3,11,-40,105,0.24,12000,85,4000,ULD2E1R8MED,Uni-Polar,Radial Lead,Minitualized Long Life,33,EOL,Normal,0.59
250,2.2,144.686,6.3,11,-40,105,0.24,12000,95,4000,ULD2E2R2MED,Uni-Polar,Radial Lead,Minitualized Long Life,36,EOL,Normal,0.59
250,3.3,96.458,6.3,11,-40,105,0.24,12000,123,4000,ULD2E3R3MED,Uni-Polar,Radial Lead,Minitualized Long Life,42,EOL,Normal,0.59
250,5.6,56.841,8,11.5,-40,105,0.24,15000,156,3000,ULD2E5R6MPD,Uni-Polar,Radial Lead,Minitualized Long Life,62,LTB,Normal,1.19
250,6.8,46.81,8,11.5,-40,105,0.24,15000,168,3000,ULD2E6R8MPD,Uni-Polar,Radial Lead,Minitualized Long Life,68,LTB,Normal,1.19
250,10,31.831,10,12.5,-40,105,0.24,15000,200,2000,ULD2E100MPD,Uni-Polar,Radial Lead,Minitualized Long Life,90,LTB,Normal,1.49
250,12,26.526,10,12.5,-40,105,0.24,15000,220,2000,ULD2E120MPD,Uni-Polar,Radial Lead,Minitualized Long Life,97,LTB,Normal,1.49
250,18,17.684,10,16,-40,105,0.24,20000,280,1800,ULD2E180MPD,Uni-Polar,Radial Lead,Minitualized Long Life,129,LTB,Normal,1.77
400,1,318.31,6.3,11,-40,105,0.24,12000,80,4000,ULD2G010MED,Uni-Polar,Radial Lead,Minitualized Long Life,24,EOL,Normal,0.59
400,1.5,212.207,6.3,11,-40,105,0.24,12000,100,4000,ULD2G1R5MED,Uni-Polar,Radial Lead,Minitualized Long Life,29,EOL,Normal,0.59
400,2.2,144.686,8,11.5,-40,105,0.24,15000,128,3000,ULD2G2R2MPD,Uni-Polar,Radial Lead,Minitualized Long Life,40,MP,Normal,1.19
400,2.7,117.893,8,11.5,-40,105,0.24,15000,143,3000,ULD2G2R7MPD,Uni-Polar,Radial Lead,Minitualized Long Life,43,MP,Normal,1.19
400,3.3,96.458,8,11.5,-40,105,0.24,15000,153,3000,ULD2G3R3MPD,Uni-Polar,Radial Lead,Minitualized Long Life,47,MP,Normal,1.19
400,3.9,81.618,10,12.5,-40,105,0.24,15000,162,2000,ULD2G3R9MPD,Uni-Polar,Radial Lead,Minitualized Long Life,57,MP,Normal,1.49
400,4.7,67.726,10,12.5,-40,105,0.24,15000,175,2000,ULD2G4R7MPD,Uni-Polar,Radial Lead,Minitualized Long Life,61,MP,Normal,1.49
400,5.6,56.841,10,12.5,-40,105,0.24,15000,190,2000,ULD2G5R6MPD,Uni-Polar,Radial Lead,Minitualized Long Life,64,MP,Normal,1.49
400,6.8,46.81,10,16,-40,105,0.24,20000,209,1800,ULD2G6R8MPD,Uni-Polar,Radial Lead,Minitualized Long Life,85,MP,Normal,1.77
400,8.2,38.818,10,16,-40,105,0.24,20000,231,1800,ULD2G8R2MPD,Uni-Polar,Radial Lead,Minitualized Long Life,88,MP,Normal,1.77
450,5.6,56.841,10,16,-40,105,0.24,20000,201,1800,ULD2W5R6MPD,Uni-Polar,Radial Lead,Minitualized Long Life,58,MP,Normal,1.77
450,6.8,46.81,10,16,-40,105,0.24,20000,222,1800,ULD2W6R8MPD,Uni-Polar,Radial Lead,Minitualized Long Life,62,MP,Normal,1.77
450,8.2,38.818,10,20,-40,105,0.24,20000,248,1400,ULD2W8R2MPD,Uni-Polar,Radial Lead,Minitualized Long Life,88,MP,Normal,2.34
450,10,31.831,10,20,-40,105,0.24,20000,280,1400,ULD2W100MPD,Uni-Polar,Radial Lead,Minitualized Long Life,92,MP,Normal,2.34
450,15,21.221,12.5,20,-40,105,0.24,20000,370,1000,ULD2W150MHD,Uni-Polar,Radial Lead,Minitualized Long Life,140,MP,Normal,3.43
450,22,14.469,12.5,25,-40,105,0.24,20000,496,800,ULD2W220MHD,Uni-Polar,Radial Lead,Minitualized Long Life,240,MP,Normal,4.56
450,22,14.469,16,20,-40,105,0.24,20000,496,600,ULD2W220MHD6,Uni-Polar,Radial Lead,Minitualized Long Life,292,MP,Normal,6.6
450,27,11.789,16,20,-40,105,0.24,20000,586,600,ULD2W270MHD,Uni-Polar,Radial Lead,Minitualized Long Life,305,MP,Normal,6.6
450,33,9.646,16,25,-40,105,0.24,20000,694,400,ULD2W330MHD,Uni-Polar,Radial Lead,Minitualized Long Life,392,MP,Normal,8.2
450,33,9.646,18,20,-40,105,0.24,20000,694,400,ULD2W330MHD6,Uni-Polar,Radial Lead,Minitualized Long Life,312,MP,Normal,9.0
450,47,6.773,18,25,-40,105,0.24,20000,946,300,ULD2W470MHD,Uni-Polar,Radial Lead,Minitualized Long Life,480,MP,Normal,10.6
450,68,4.681,18,30.5,-40,105,0.24,20000,1324,300,ULD2W680MHD,Uni-Polar,Radial Lead,Minitualized Long Life,520,MP,Normal,13.1
