Part Number,Status,Rated Voltage Range (V.D.C),Rated Capacitance Range (μF),Product diameter : D(mm),Product height : L(mm),Category Lower Limited Temperature (℃),Category Upper Limited Temperature (℃),Endurance (h),Weight (g),Tangent of loss angle (tanδ),Leakage Current  (µA),Rated Ripple1(mArms),Rated Ripple2(mArms),ESR(mΩ)（20℃/100kHz）,ESR(mΩ) (-40℃/100kHz）,ESR(mΩ) after endurance test,"ESL(Typ.)（nH,40MHz）",Impedance (mΩ)(-10℃/100kHz),Impedance (mΩ)(20℃/100kHz),Minimum Quantity,Product category,Product summary,Polarity type,Vibration resistant
UBY1V562MHL,MP,35.0,5600.00,16.0,40.0,-40,135,3000,14.10,0.20,5880,3930,6810,19,120,,,,,300,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1V622MHL,MP,35.0,6200.00,18.0,35.5,-40,135,3000,14.20,0.22,6510,3750,6280,19,120,,,,,250,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1V752MHL,MP,35.0,7500.00,18.0,40.0,-40,135,3000,17.70,0.24,7875,4080,7070,18,100,,,,,200,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1H621MHL,MP,50.0,620.00,12.5,20.0,-40,135,3000,3.43,0.10,930,1470,2400,56,520,,,,,1000,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1H821MHL,MP,50.0,820.00,12.5,25.0,-40,135,3000,4.56,0.10,1230,2260,3350,44,350,,,,,800,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1H102MHL,MP,50.0,1000.00,16.0,20.0,-40,135,3000,6.60,0.10,1500,1870,2960,39,300,,,,,600,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1H112MHL,MP,50.0,1100.00,12.5,30.5,-40,135,3000,6.01,0.10,1650,2520,4220,37,260,,,,,600,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1H132MHL,MP,50.0,1300.00,12.5,35.5,-40,135,3000,7.06,0.10,1950,2780,4810,33,230,,,,,500,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1H132MHL6,MP,50.0,1300.00,16.0,25.0,-40,135,3000,8.20,0.10,1950,2500,4040,33,220,,,,,400,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1H132MHL3,MP,50.0,1300.00,18.0,20.0,-40,135,3000,9.00,0.10,1950,2110,3130,38,200,,,,,400,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1H162MHL,MP,50.0,1600.00,12.5,40.0,-40,135,3000,7.57,0.10,2400,3020,5240,32,200,,,,,400,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1H182MHL,MP,50.0,1800.00,16.0,30.5,-40,135,3000,9.60,0.10,2700,2960,5130,29,190,,,,,300,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1H182MHL6,MP,50.0,1800.00,18.0,25.0,-40,135,3000,10.60,0.10,2700,2530,4230,32,190,,,,,300,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1H222MHL,MP,50.0,2200.00,16.0,35.5,-40,135,3000,11.80,0.12,3300,3160,5480,25,140,,,,,300,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1H242MHL,MP,50.0,2400.00,18.0,30.5,-40,135,3000,13.10,0.12,3600,3020,5240,25,160,,,,,300,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1H272MHL,MP,50.0,2700.00,16.0,40.0,-40,135,3000,14.10,0.12,4050,3420,5930,22,130,,,,,300,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1H302MHL,MP,50.0,3000.00,18.0,35.5,-40,135,3000,14.20,0.14,4500,3390,5870,22,120,,,,,250,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1H362MHL,MP,50.0,3600.00,18.0,40.0,-40,135,3000,17.70,0.14,5400,3700,6420,20,100,,,,,200,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1J391MHL,MP,63.0,390.00,12.5,20.0,-40,135,2000,3.43,0.10,737,1420,1640,74,560,,,,,1000,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1J561MHL,MP,63.0,560.00,12.5,25.0,-40,135,2000,4.56,0.10,1058,2050,2520,54,390,,,,,800,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1J751MHL,MP,63.0,750.00,12.5,30.5,-40,135,2000,6.01,0.10,1418,2630,3110,42,300,,,,,600,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1J751MHL6,MP,63.0,750.00,16.0,20.0,-40,135,2000,6.60,0.10,1418,1910,2140,53,340,,,,,600,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1J951MHL,MP,63.0,950.00,12.5,35.5,-40,135,2000,7.06,0.10,1796,2970,3760,38,250,,,,,500,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1J951MHL6,MP,63.0,950.00,18.0,20.0,-40,135,2000,9.00,0.10,1796,2100,2350,48,260,,,,,400,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1J102MHL,MP,63.0,1000.00,16.0,25.0,-40,135,2000,8.20,0.10,1890,2680,2940,38,230,,,,,400,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1J112MHL,MP,63.0,1100.00,12.5,40.0,-40,135,2000,7.57,0.10,2079,3260,4610,31,220,,,,,400,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1J132MHL,MP,63.0,1300.00,16.0,30.5,-40,135,2000,9.60,0.10,2457,3050,3860,34,200,,,,,300,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1J132MHL6,MP,63.0,1300.00,18.0,25.0,-40,135,2000,10.60,0.10,2457,2810,3080,35,190,,,,,300,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1J172MHL,MP,63.0,1700.00,16.0,35.5,-40,135,2000,11.80,0.10,3213,3420,4590,27,150,,,,,300,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1J182MHL,MP,63.0,1800.00,18.0,30.5,-40,135,2000,13.10,0.10,3402,3220,4080,28,150,,,,,300,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1J202MHL,MP,63.0,2000.00,16.0,40.0,-40,135,2000,14.10,0.12,3780,3670,5190,25,140,,,,,300,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1J222MHL,MP,63.0,2200.00,18.0,35.5,-40,135,2000,14.20,0.12,4158,3690,5220,23,120,,,,,250,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1J252MHL,MP,63.0,2500.00,18.0,40.0,-40,135,2000,17.70,0.12,4725,3820,5660,21,110,,,,,200,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1K271MHL,MP,80.0,270.00,12.5,20.0,-40,135,2000,3.43,0.08,648,1420,1640,74,560,,,,,1000,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1K391MHL,MP,80.0,390.00,12.5,25.0,-40,135,2000,4.56,0.08,936,2050,2520,54,390,,,,,800,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1K471MHL,MP,80.0,470.00,16.0,20.0,-40,135,2000,6.60,0.08,1128,1910,2140,53,340,,,,,600,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1K511MHL,MP,80.0,510.00,12.5,30.5,-40,135,2000,6.01,0.08,1224,2630,3110,42,300,,,,,600,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1K621MHL,MP,80.0,620.00,12.5,35.5,-40,135,2000,7.06,0.08,1488,2970,3760,38,250,,,,,500,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1K621MHL6,MP,80.0,620.00,18.0,20.0,-40,135,2000,9.00,0.08,1488,2100,2350,48,260,,,,,400,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1K681MHL,MP,80.0,680.00,16.0,25.0,-40,135,2000,8.20,0.08,1632,2680,2940,38,230,,,,,400,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1K751MHL,MP,80.0,750.00,12.5,40.0,-40,135,2000,7.57,0.08,1800,3260,4610,31,220,,,,,400,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1K821MHL,MP,80.0,820.00,16.0,30.5,-40,135,2000,9.60,0.08,1968,3050,3860,34,200,,,,,300,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1K821MHL6,MP,80.0,820.00,18.0,25.0,-40,135,2000,10.60,0.08,1968,2810,3080,35,190,,,,,300,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1K102MHL,MP,80.0,1000.00,16.0,35.5,-40,135,2000,11.80,0.08,2400,3420,4590,27,150,,,,,300,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1K112MHL,MP,80.0,1100.00,18.0,30.5,-40,135,2000,13.10,0.08,2640,3220,4080,28,150,,,,,300,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1K132MHL,MP,80.0,1300.00,16.0,40.0,-40,135,2000,14.10,0.08,3120,3670,5190,25,140,,,,,300,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1K132MHL6,MP,80.0,1300.00,18.0,35.5,-40,135,2000,14.20,0.08,3120,3690,5220,23,120,,,,,250,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY1K162MHL,MP,80.0,1600.00,18.0,40.0,-40,135,2000,17.70,0.08,3840,3820,5660,21,110,,,,,200,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY2A161MHL,MP,100.0,160.00,12.5,20.0,-40,135,2000,3.43,0.08,480,1420,1640,74,560,,,,,1000,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY2A221MHL,MP,100.0,220.00,12.5,25.0,-40,135,2000,4.56,0.08,660,2050,2520,54,390,,,,,800,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY2A271MHL,MP,100.0,270.00,16.0,20.0,-40,135,2000,6.60,0.08,810,1910,2140,53,340,,,,,600,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY2A301MHL,MP,100.0,300.00,12.5,30.5,-40,135,2000,6.01,0.08,900,2630,3110,42,300,,,,,600,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY2A361MHL,MP,100.0,360.00,12.5,35.5,-40,135,2000,7.06,0.08,1080,2970,3760,38,250,,,,,500,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY2A361MHL6,MP,100.0,360.00,18.0,20.0,-40,135,2000,9.00,0.08,1080,2100,2350,48,260,,,,,400,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY2A391MHL,MP,100.0,390.00,16.0,25.0,-40,135,2000,8.20,0.08,1170,2680,2940,38,230,,,,,400,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY2A431MHL,MP,100.0,430.00,12.5,40.0,-40,135,2000,7.57,0.08,1290,3260,4610,31,220,,,,,400,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY2A471MHL,MP,100.0,470.00,16.0,30.5,-40,135,2000,9.60,0.08,1410,3050,3860,34,200,,,,,300,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY2A511MHL,MP,100.0,510.00,18.0,25.0,-40,135,2000,10.60,0.08,1530,2810,3080,35,190,,,,,300,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY2A561MHL,MP,100.0,560.00,16.0,35.5,-40,135,2000,11.80,0.08,1680,3420,4590,27,150,,,,,300,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY2A681MHL,MP,100.0,680.00,18.0,30.5,-40,135,2000,13.10,0.08,2040,3220,4080,28,150,,,,,300,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY2A751MHL,MP,100.0,750.00,16.0,40.0,-40,135,2000,14.10,0.08,2250,3670,5190,25,140,,,,,300,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY2A821MHL,MP,100.0,820.00,18.0,35.5,-40,135,2000,14.20,0.08,2460,3690,5220,23,120,,,,,250,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
UBY2A951MHL,MP,100.0,950.00,18.0,40.0,-40,135,2000,17.70,0.08,2850,3820,5660,21,110,,,,,200,Radial Lead,Hi-Temp.(125/135degC) For Automotive,Uni-Polar,Normal
