Part Number,Status,Rated Voltage Range (V.D.C),Rated Capacitance Range (μF),Product diameter : D(mm),Product height : L(mm),Category Lower Limited Temperature (℃),Category Upper Limited Temperature (℃),Endurance (h),Weight (g),Tangent of loss angle (tanδ),Leakage Current  (µA),Rated Ripple1(mArms),Rated Ripple2(mArms),ESR(mΩ)（20℃/100kHz）,ESR(mΩ) (-40℃/100kHz）,ESR(mΩ) after endurance test,"ESL(Typ.)（nH,40MHz）",Impedance (mΩ)(-10℃/100kHz),Impedance (mΩ)(20℃/100kHz),Minimum Quantity,Product category,Product summary,Polarity type,Vibration resistant
UVR0J223MRD6,EOL,6.3,22000.00,22.0,30.0,-40,85,2000,16.60,0.70,4158,3200,,,,,,,,250,Radial Lead,Standard,Uni-Polar,Normal
UVR0J333MRD,EOL,6.3,33000.00,22.0,50.0,-40,85,2000,27.40,0.92,6237,3900,,,,,,,,250,Radial Lead,Standard,Uni-Polar,Normal
UVR0J333MRD6,EOL,6.3,33000.00,25.0,40.0,-40,85,2000,27.40,0.92,6237,3800,,,,,,,,180,Radial Lead,Standard,Uni-Polar,Normal
UVR1A220MDD,EOL,10.0,22.00,5.0,11.0,-40,85,2000,0.44,0.24,7,65,,,,,,,,6000,Radial Lead,Standard,Uni-Polar,Normal
UVR1A330MDD,EOL,10.0,33.00,5.0,11.0,-40,85,2000,0.44,0.24,10,85,,,,,,,,6000,Radial Lead,Standard,Uni-Polar,Normal
UVR1A470MDD,EOL,10.0,47.00,5.0,11.0,-40,85,2000,0.44,0.24,14,100,,,,,,,,6000,Radial Lead,Standard,Uni-Polar,Normal
UVR1A101MDD,EOL,10.0,100.00,5.0,11.0,-40,85,2000,0.44,0.24,30,145,,,,,,,,6000,Radial Lead,Standard,Uni-Polar,Normal
UVR1A221MED,EOL,10.0,220.00,6.3,11.0,-40,85,2000,0.59,0.24,66,240,,,,,,,,4000,Radial Lead,Standard,Uni-Polar,Normal
UVR1A331MED,EOL,10.0,330.00,6.3,11.0,-40,85,2000,0.59,0.24,99,290,,,,,,,,4000,Radial Lead,Standard,Uni-Polar,Normal
UVR1A471MED,EOL,10.0,470.00,6.3,11.0,-40,85,2000,0.59,0.24,141,350,,,,,,,,4000,Radial Lead,Standard,Uni-Polar,Normal
UVR1A102MPD,MP,10.0,1000.00,10.0,12.5,-40,85,2000,1.49,0.24,300,650,,,,,,,,2000,Radial Lead,Standard,Uni-Polar,Normal
UVR1A222MPD,MP,10.0,2200.00,10.0,20.0,-40,85,2000,2.34,0.26,660,1100,,,,,,,,1400,Radial Lead,Standard,Uni-Polar,Normal
UVR1A332MHD,MP,10.0,3300.00,12.5,20.0,-40,85,2000,3.43,0.28,990,1450,,,,,,,,1000,Radial Lead,Standard,Uni-Polar,Normal
UVR1A472MHD,MP,10.0,4700.00,12.5,25.0,-40,85,2000,4.56,0.30,1410,1800,,,,,,,,800,Radial Lead,Standard,Uni-Polar,Normal
UVR1A682MHD,MP,10.0,6800.00,16.0,25.0,-40,85,2000,8.20,0.34,2040,2250,,,,,,,,400,Radial Lead,Standard,Uni-Polar,Normal
UVR1A103MHD,MP,10.0,10000.00,16.0,35.5,-40,85,2000,11.80,0.42,3000,2700,,,,,,,,300,Radial Lead,Standard,Uni-Polar,Normal
UVR1A153MHD,MP,10.0,15000.00,18.0,35.5,-40,85,2000,14.20,0.52,4500,3100,,,,,,,,250,Radial Lead,Standard,Uni-Polar,Normal
UVR1A223MRD,EOL,10.0,22000.00,20.0,40.0,-40,85,2000,19.60,0.66,6600,3700,,,,,,,,150,Radial Lead,Standard,Uni-Polar,Normal
UVR1A223MRD6,EOL,10.0,22000.00,25.0,30.0,-40,85,2000,21.50,0.66,6600,3300,,,,,,,,160,Radial Lead,Standard,Uni-Polar,Normal
UVR1A333MRD,EOL,10.0,33000.00,22.0,50.0,-40,85,2000,27.40,0.88,9900,4500,,,,,,,,250,Radial Lead,Standard,Uni-Polar,Normal
UVR1A333MRD6,EOL,10.0,33000.00,25.0,40.0,-40,85,2000,27.40,0.88,9900,4800,,,,,,,,180,Radial Lead,Standard,Uni-Polar,Normal
UVR1C100MDD,EOL,16.0,10.00,5.0,11.0,-40,85,2000,0.44,0.20,5,50,,,,,,,,6000,Radial Lead,Standard,Uni-Polar,Normal
UVR1C220MDD,EOL,16.0,22.00,5.0,11.0,-40,85,2000,0.44,0.20,11,75,,,,,,,,6000,Radial Lead,Standard,Uni-Polar,Normal
UVR1C330MDD,EOL,16.0,33.00,5.0,11.0,-40,85,2000,0.44,0.20,16,90,,,,,,,,6000,Radial Lead,Standard,Uni-Polar,Normal
UVR1C470MDD,EOL,16.0,47.00,5.0,11.0,-40,85,2000,0.44,0.20,23,110,,,,,,,,6000,Radial Lead,Standard,Uni-Polar,Normal
UVR1C101MDD,EOL,16.0,100.00,5.0,11.0,-40,85,2000,0.44,0.20,48,160,,,,,,,,6000,Radial Lead,Standard,Uni-Polar,Normal
UVR1C221MED,EOL,16.0,220.00,6.3,11.0,-40,85,2000,0.59,0.20,106,260,,,,,,,,4000,Radial Lead,Standard,Uni-Polar,Normal
UVR1C331MPD,MP,16.0,330.00,8.0,11.5,-40,85,2000,1.19,0.20,158,370,,,,,,,,3000,Radial Lead,Standard,Uni-Polar,Normal
UVR1C471MPD,MP,16.0,470.00,8.0,11.5,-40,85,2000,1.19,0.20,226,440,,,,,,,,3000,Radial Lead,Standard,Uni-Polar,Normal
UVR1C102MPD,MP,16.0,1000.00,10.0,16.0,-40,85,2000,1.77,0.20,480,790,,,,,,,,1800,Radial Lead,Standard,Uni-Polar,Normal
UVR1C222MHD,MP,16.0,2200.00,12.5,20.0,-40,85,2000,3.43,0.22,1056,1300,,,,,,,,1000,Radial Lead,Standard,Uni-Polar,Normal
UVR1C332MHD,MP,16.0,3300.00,12.5,25.0,-40,85,2000,4.56,0.24,1584,1700,,,,,,,,800,Radial Lead,Standard,Uni-Polar,Normal
UVR1C472MHD,MP,16.0,4700.00,16.0,25.0,-40,85,2000,8.20,0.26,2256,2100,,,,,,,,400,Radial Lead,Standard,Uni-Polar,Normal
UVR1C682MHD,MP,16.0,6800.00,16.0,35.5,-40,85,2000,11.80,0.30,3264,2650,,,,,,,,300,Radial Lead,Standard,Uni-Polar,Normal
UVR1C103MHD,MP,16.0,10000.00,18.0,35.5,-40,85,2000,14.20,0.38,4800,2950,,,,,,,,250,Radial Lead,Standard,Uni-Polar,Normal
UVR1C103MRD6,EOL,16.0,10000.00,20.0,31.0,-40,85,2000,13.70,0.38,4800,3000,,,,,,,,200,Radial Lead,Standard,Uni-Polar,Normal
UVR1C153MRD,EOL,16.0,15000.00,20.0,40.0,-40,85,2000,19.60,0.48,7200,3400,,,,,,,,150,Radial Lead,Standard,Uni-Polar,Normal
UVR1C153MRD6,EOL,16.0,15000.00,25.0,30.0,-40,85,2000,21.50,0.48,7200,3300,,,,,,,,160,Radial Lead,Standard,Uni-Polar,Normal
UVR1C223MRD,EOL,16.0,22000.00,22.0,50.0,-40,85,2000,27.40,0.62,10560,4200,,,,,,,,250,Radial Lead,Standard,Uni-Polar,Normal
UVR1C223MRD6,EOL,16.0,22000.00,25.0,40.0,-40,85,2000,27.40,0.62,10560,4000,,,,,,,,180,Radial Lead,Standard,Uni-Polar,Normal
UVR1C333MRD,EOL,16.0,33000.00,25.0,50.0,-40,85,2000,38.80,0.84,15840,4800,,,,,,,,140,Radial Lead,Standard,Uni-Polar,Normal
UVR1E4R7MDD,EOL,25.0,4.70,5.0,11.0,-40,85,2000,0.44,0.16,4,35,,,,,,,,6000,Radial Lead,Standard,Uni-Polar,Normal
UVR1E100MDD,EOL,25.0,10.00,5.0,11.0,-40,85,2000,0.44,0.16,8,55,,,,,,,,6000,Radial Lead,Standard,Uni-Polar,Normal
UVR1E220MDD,EOL,25.0,22.00,5.0,11.0,-40,85,2000,0.44,0.16,17,80,,,,,,,,6000,Radial Lead,Standard,Uni-Polar,Normal
UVR1E330MDD,EOL,25.0,33.00,5.0,11.0,-40,85,2000,0.44,0.16,25,95,,,,,,,,6000,Radial Lead,Standard,Uni-Polar,Normal
UVR1E470MDD,EOL,25.0,47.00,5.0,11.0,-40,85,2000,0.44,0.16,35,115,,,,,,,,6000,Radial Lead,Standard,Uni-Polar,Normal
UVR1E101MED,EOL,25.0,100.00,6.3,11.0,-40,85,2000,0.59,0.16,75,190,,,,,,,,4000,Radial Lead,Standard,Uni-Polar,Normal
UVR1E221MPD,MP,25.0,220.00,8.0,11.5,-40,85,2000,1.19,0.16,165,330,,,,,,,,3000,Radial Lead,Standard,Uni-Polar,Normal
UVR1E331MPD,MP,25.0,330.00,10.0,12.5,-40,85,2000,1.49,0.16,248,440,,,,,,,,2000,Radial Lead,Standard,Uni-Polar,Normal
UVR1E471MPD,MP,25.0,470.00,10.0,12.5,-40,85,2000,1.49,0.16,353,550,,,,,,,,2000,Radial Lead,Standard,Uni-Polar,Normal
UVR1E102MPD,MP,25.0,1000.00,10.0,20.0,-40,85,2000,2.34,0.16,750,960,,,,,,,,1400,Radial Lead,Standard,Uni-Polar,Normal
UVR1E222MHD,MP,25.0,2200.00,12.5,25.0,-40,85,2000,4.56,0.18,1650,1550,,,,,,,,800,Radial Lead,Standard,Uni-Polar,Normal
UVR1E332MHD,MP,25.0,3300.00,16.0,25.0,-40,85,2000,8.20,0.20,2475,1980,,,,,,,,400,Radial Lead,Standard,Uni-Polar,Normal
UVR1E472MHD,MP,25.0,4700.00,16.0,30.5,-40,85,2000,9.60,0.22,3525,2450,,,,,,,,300,Radial Lead,Standard,Uni-Polar,Normal
UVR1E682MHD,MP,25.0,6800.00,18.0,35.5,-40,85,2000,14.20,0.26,5100,2900,,,,,,,,250,Radial Lead,Standard,Uni-Polar,Normal
UVR1E682MRD6,EOL,25.0,6800.00,20.0,31.0,-40,85,2000,13.70,0.26,5100,2700,,,,,,,,200,Radial Lead,Standard,Uni-Polar,Normal
UVR1E103MRD,EOL,25.0,10000.00,20.0,40.0,-40,85,2000,19.60,0.34,7500,3000,,,,,,,,150,Radial Lead,Standard,Uni-Polar,Normal
UVR1E103MRD6,EOL,25.0,10000.00,25.0,30.0,-40,85,2000,21.50,0.34,7500,2900,,,,,,,,160,Radial Lead,Standard,Uni-Polar,Normal
UVR1E153MRD,EOL,25.0,15000.00,22.0,50.0,-40,85,2000,27.40,0.44,11250,3800,,,,,,,,250,Radial Lead,Standard,Uni-Polar,Normal
UVR1E153MRD6,EOL,25.0,15000.00,25.0,40.0,-40,85,2000,27.40,0.44,11250,3600,,,,,,,,180,Radial Lead,Standard,Uni-Polar,Normal
UVR1E223MRD,EOL,25.0,22000.00,25.0,50.0,-40,85,2000,38.80,0.58,16500,4500,,,,,,,,140,Radial Lead,Standard,Uni-Polar,Normal
UVR1V4R7MDD,EOL,35.0,4.70,5.0,11.0,-40,85,2000,0.44,0.14,5,40,,,,,,,,6000,Radial Lead,Standard,Uni-Polar,Normal
UVR1V100MDD,EOL,35.0,10.00,5.0,11.0,-40,85,2000,0.44,0.14,11,60,,,,,,,,6000,Radial Lead,Standard,Uni-Polar,Normal
UVR1V220MDD,EOL,35.0,22.00,5.0,11.0,-40,85,2000,0.44,0.14,23,90,,,,,,,,6000,Radial Lead,Standard,Uni-Polar,Normal
UVR1V330MDD,EOL,35.0,33.00,5.0,11.0,-40,85,2000,0.44,0.14,35,105,,,,,,,,6000,Radial Lead,Standard,Uni-Polar,Normal
UVR1V470MDD,EOL,35.0,47.00,5.0,11.0,-40,85,2000,0.44,0.14,49,130,,,,,,,,6000,Radial Lead,Standard,Uni-Polar,Normal
UVR1V101MED,EOL,35.0,100.00,6.3,11.0,-40,85,2000,0.59,0.14,105,210,,,,,,,,4000,Radial Lead,Standard,Uni-Polar,Normal
UVR1V221MPD,MP,35.0,220.00,10.0,12.5,-40,85,2000,1.49,0.14,231,385,,,,,,,,2000,Radial Lead,Standard,Uni-Polar,Normal
UVR1V331MPD,MP,35.0,330.00,10.0,12.5,-40,85,2000,1.49,0.14,347,490,,,,,,,,2000,Radial Lead,Standard,Uni-Polar,Normal
UVR1V471MPD,MP,35.0,470.00,10.0,16.0,-40,85,2000,1.77,0.14,494,650,,,,,,,,1800,Radial Lead,Standard,Uni-Polar,Normal
UVR1V102MHD,MP,35.0,1000.00,12.5,20.0,-40,85,2000,3.43,0.14,1050,1150,,,,,,,,1000,Radial Lead,Standard,Uni-Polar,Normal
UVR1V222MHD,MP,35.0,2200.00,16.0,25.0,-40,85,2000,8.20,0.16,2310,1800,,,,,,,,400,Radial Lead,Standard,Uni-Polar,Normal
UVR1V332MHD,MP,35.0,3300.00,16.0,35.5,-40,85,2000,11.80,0.18,3465,2280,,,,,,,,300,Radial Lead,Standard,Uni-Polar,Normal
UVR1V472MHD,MP,35.0,4700.00,18.0,35.5,-40,85,2000,14.20,0.20,4935,2700,,,,,,,,250,Radial Lead,Standard,Uni-Polar,Normal
UVR1V472MRD6,EOL,35.0,4700.00,20.0,31.0,-40,85,2000,13.70,0.20,4935,2700,,,,,,,,200,Radial Lead,Standard,Uni-Polar,Normal
UVR1V682MRD,EOL,35.0,6800.00,20.0,40.0,-40,85,2000,19.60,0.24,7140,3000,,,,,,,,150,Radial Lead,Standard,Uni-Polar,Normal
UVR1V682MRD6,EOL,35.0,6800.00,25.0,30.0,-40,85,2000,21.50,0.24,7140,2900,,,,,,,,160,Radial Lead,Standard,Uni-Polar,Normal
UVR1V103MRD,EOL,35.0,10000.00,22.0,50.0,-40,85,2000,27.40,0.32,10500,3700,,,,,,,,250,Radial Lead,Standard,Uni-Polar,Normal
UVR1V103MRD6,EOL,35.0,10000.00,25.0,40.0,-40,85,2000,27.40,0.32,10500,3600,,,,,,,,180,Radial Lead,Standard,Uni-Polar,Normal
UVR1V153MRD,EOL,35.0,15000.00,25.0,50.0,-40,85,2000,38.80,0.42,15750,4300,,,,,,,,140,Radial Lead,Standard,Uni-Polar,Normal
UVR1H2R2MDD,EOL,50.0,2.20,5.0,11.0,-40,85,2000,0.44,0.12,4,28,,,,,,,,6000,Radial Lead,Standard,Uni-Polar,Normal
UVR1H3R3MDD,EOL,50.0,3.30,5.0,11.0,-40,85,2000,0.44,0.12,5,35,,,,,,,,6000,Radial Lead,Standard,Uni-Polar,Normal
UVR1H4R7MDD,EOL,50.0,4.70,5.0,11.0,-40,85,2000,0.44,0.12,7,40,,,,,,,,6000,Radial Lead,Standard,Uni-Polar,Normal
UVR1H100MDD,EOL,50.0,10.00,5.0,11.0,-40,85,2000,0.44,0.12,15,60,,,,,,,,6000,Radial Lead,Standard,Uni-Polar,Normal
UVR1H220MDD,EOL,50.0,22.00,5.0,11.0,-40,85,2000,0.44,0.12,33,95,,,,,,,,6000,Radial Lead,Standard,Uni-Polar,Normal
UVR1H330MDD,EOL,50.0,33.00,5.0,11.0,-40,85,2000,0.44,0.12,50,125,,,,,,,,6000,Radial Lead,Standard,Uni-Polar,Normal
UVR1H470MED,EOL,50.0,47.00,6.3,11.0,-40,85,2000,0.59,0.12,71,155,,,,,,,,4000,Radial Lead,Standard,Uni-Polar,Normal
UVR1H101MPD,MP,50.0,100.00,8.0,11.5,-40,85,2000,1.19,0.12,150,260,,,,,,,,3000,Radial Lead,Standard,Uni-Polar,Normal
UVR1H221MPD,MP,50.0,220.00,10.0,12.5,-40,85,2000,1.49,0.12,330,430,,,,,,,,2000,Radial Lead,Standard,Uni-Polar,Normal
UVR1H331MPD,MP,50.0,330.00,10.0,16.0,-40,85,2000,1.77,0.12,495,590,,,,,,,,1800,Radial Lead,Standard,Uni-Polar,Normal
UVR1H471MHD,MP,50.0,470.00,12.5,20.0,-40,85,2000,3.43,0.12,705,760,,,,,,,,1000,Radial Lead,Standard,Uni-Polar,Normal
UVR1H102MHD,MP,50.0,1000.00,12.5,25.0,-40,85,2000,4.56,0.12,1500,1350,,,,,,,,800,Radial Lead,Standard,Uni-Polar,Normal
UVR1H222MHD,MP,50.0,2200.00,16.0,35.5,-40,85,2000,11.80,0.14,3300,2100,,,,,,,,300,Radial Lead,Standard,Uni-Polar,Normal
UVR1H332MHD,MP,50.0,3300.00,18.0,35.5,-40,85,2000,14.20,0.16,4950,2500,,,,,,,,250,Radial Lead,Standard,Uni-Polar,Normal
UVR1H332MRD6,EOL,50.0,3300.00,22.0,30.0,-40,85,2000,16.60,0.16,4950,2450,,,,,,,,250,Radial Lead,Standard,Uni-Polar,Normal
UVR1H472MRD,EOL,50.0,4700.00,20.0,40.0,-40,85,2000,19.60,0.18,7050,2900,,,,,,,,150,Radial Lead,Standard,Uni-Polar,Normal
UVR1H472MRD6,EOL,50.0,4700.00,25.0,30.0,-40,85,2000,21.50,0.18,7050,2900,,,,,,,,160,Radial Lead,Standard,Uni-Polar,Normal
UVR1H682MRD,EOL,50.0,6800.00,22.0,50.0,-40,85,2000,27.40,0.22,10200,3500,,,,,,,,250,Radial Lead,Standard,Uni-Polar,Normal
UVR1H682MRD6,EOL,50.0,6800.00,25.0,40.0,-40,85,2000,27.40,0.22,10200,3300,,,,,,,,180,Radial Lead,Standard,Uni-Polar,Normal
UVR1H103MRD,EOL,50.0,10000.00,25.0,50.0,-40,85,2000,38.80,0.30,15000,4000,,,,,,,,140,Radial Lead,Standard,Uni-Polar,Normal
UVR1J100MDD,EOL,63.0,10.00,5.0,11.0,-40,85,2000,0.44,0.10,19,65,,,,,,,,6000,Radial Lead,Standard,Uni-Polar,Normal
UVR1J220MDD,EOL,63.0,22.00,5.0,11.0,-40,85,2000,0.44,0.10,42,100,,,,,,,,6000,Radial Lead,Standard,Uni-Polar,Normal
UVR1J330MED,EOL,63.0,33.00,6.3,11.0,-40,85,2000,0.59,0.10,62,140,,,,,,,,4000,Radial Lead,Standard,Uni-Polar,Normal
UVR1J470MED,EOL,63.0,47.00,6.3,11.0,-40,85,2000,0.59,0.10,89,170,,,,,,,,4000,Radial Lead,Standard,Uni-Polar,Normal
UVR1J101MPD,MP,63.0,100.00,10.0,12.5,-40,85,2000,1.49,0.10,189,300,,,,,,,,2000,Radial Lead,Standard,Uni-Polar,Normal
UVR1J221MPD,MP,63.0,220.00,10.0,16.0,-40,85,2000,1.77,0.10,416,490,,,,,,,,1800,Radial Lead,Standard,Uni-Polar,Normal
UVR1J331MPD,MP,63.0,330.00,10.0,20.0,-40,85,2000,2.34,0.10,624,710,,,,,,,,1400,Radial Lead,Standard,Uni-Polar,Normal
UVR1J471MHD,MP,63.0,470.00,12.5,20.0,-40,85,2000,3.43,0.10,888,900,,,,,,,,1000,Radial Lead,Standard,Uni-Polar,Normal
UVR1J102MHD,MP,63.0,1000.00,16.0,25.0,-40,85,2000,8.20,0.10,1890,1300,,,,,,,,400,Radial Lead,Standard,Uni-Polar,Normal
UVR1J222MHD,MP,63.0,2200.00,18.0,35.5,-40,85,2000,14.20,0.12,4158,2300,,,,,,,,250,Radial Lead,Standard,Uni-Polar,Normal
UVR1J332MRD,EOL,63.0,3300.00,20.0,40.0,-40,85,2000,19.60,0.14,6237,2700,,,,,,,,150,Radial Lead,Standard,Uni-Polar,Normal
UVR1J332MRD6,EOL,63.0,3300.00,25.0,30.0,-40,85,2000,21.50,0.14,6237,2600,,,,,,,,160,Radial Lead,Standard,Uni-Polar,Normal
UVR1J472MRD,EOL,63.0,4700.00,22.0,50.0,-40,85,2000,27.40,0.16,8883,3400,,,,,,,,250,Radial Lead,Standard,Uni-Polar,Normal
UVR1J472MRD6,EOL,63.0,4700.00,25.0,40.0,-40,85,2000,27.40,0.16,8883,3200,,,,,,,,180,Radial Lead,Standard,Uni-Polar,Normal
UVR1J682MRD,EOL,63.0,6800.00,25.0,50.0,-40,85,2000,38.80,0.20,12852,3900,,,,,,,,140,Radial Lead,Standard,Uni-Polar,Normal
UVR2A2R2MDD,EOL,100.0,2.20,5.0,11.0,-40,85,2000,0.44,0.08,7,30,,,,,,,,6000,Radial Lead,Standard,Uni-Polar,Normal
UVR2A3R3MDD,EOL,100.0,3.30,5.0,11.0,-40,85,2000,0.44,0.08,10,40,,,,,,,,6000,Radial Lead,Standard,Uni-Polar,Normal
UVR2A4R7MDD,EOL,100.0,4.70,5.0,11.0,-40,85,2000,0.44,0.08,14,45,,,,,,,,6000,Radial Lead,Standard,Uni-Polar,Normal
UVR2A100MED,EOL,100.0,10.00,6.3,11.0,-40,85,2000,0.59,0.08,30,75,,,,,,,,4000,Radial Lead,Standard,Uni-Polar,Normal
UVR2A220MED,EOL,100.0,22.00,6.3,11.0,-40,85,2000,0.59,0.08,66,130,,,,,,,,4000,Radial Lead,Standard,Uni-Polar,Normal
UVR2A330MPD,MP,100.0,33.00,8.0,11.5,-40,85,2000,1.19,0.08,99,180,,,,,,,,3000,Radial Lead,Standard,Uni-Polar,Normal
UVR2A470MPD,MP,100.0,47.00,10.0,12.5,-40,85,2000,1.49,0.08,141,230,,,,,,,,2000,Radial Lead,Standard,Uni-Polar,Normal
UVR2A101MPD,MP,100.0,100.00,10.0,20.0,-40,85,2000,2.34,0.08,300,370,,,,,,,,1400,Radial Lead,Standard,Uni-Polar,Normal
UVR2A221MHD,MP,100.0,220.00,12.5,25.0,-40,85,2000,4.56,0.08,660,620,,,,,,,,800,Radial Lead,Standard,Uni-Polar,Normal
UVR2A331MHD,MP,100.0,330.00,12.5,25.0,-40,85,2000,4.56,0.08,990,760,,,,,,,,800,Radial Lead,Standard,Uni-Polar,Normal
UVR2A471MHD,MP,100.0,470.00,16.0,25.0,-40,85,2000,8.20,0.08,1410,1000,,,,,,,,400,Radial Lead,Standard,Uni-Polar,Normal
UVR2A102MHD,MP,100.0,1000.00,18.0,40.0,-40,85,2000,17.70,0.08,3000,1380,,,,,,,,200,Radial Lead,Standard,Uni-Polar,Normal
UVR2A222MRD,EOL,100.0,2200.00,22.0,50.0,-40,85,2000,27.40,0.10,6600,2400,,,,,,,,250,Radial Lead,Standard,Uni-Polar,Normal
UVR2A222MRD6,EOL,100.0,2200.00,25.0,40.0,-40,85,2000,27.40,0.10,6600,2400,,,,,,,,180,Radial Lead,Standard,Uni-Polar,Normal
UVR2A332MRD,EOL,100.0,3300.00,25.0,50.0,-40,85,2000,38.80,0.12,9900,2900,,,,,,,,140,Radial Lead,Standard,Uni-Polar,Normal
UVR2CR47MED,EOL,160.0,0.47,6.3,11.0,-40,85,2000,0.59,0.20,48,15,,,,,,,,4000,Radial Lead,Standard,Uni-Polar,Normal
UVR2C010MED,EOL,160.0,1.00,6.3,11.0,-40,85,2000,0.59,0.20,56,22,,,,,,,,4000,Radial Lead,Standard,Uni-Polar,Normal
UVR2C2R2MED,EOL,160.0,2.20,6.3,11.0,-40,85,2000,0.59,0.20,75,33,,,,,,,,4000,Radial Lead,Standard,Uni-Polar,Normal
UVR2C3R3MED,EOL,160.0,3.30,6.3,11.0,-40,85,2000,0.59,0.20,93,40,,,,,,,,4000,Radial Lead,Standard,Uni-Polar,Normal
UVR2C4R7MED,EOL,160.0,4.70,6.3,11.0,-40,85,2000,0.59,0.20,115,50,,,,,,,,4000,Radial Lead,Standard,Uni-Polar,Normal
UVR2C100MPD,MP,160.0,10.00,8.0,11.5,-40,85,2000,1.19,0.20,164,80,,,,,,,,3000,Radial Lead,Standard,Uni-Polar,Normal
UVR2C220MPD,MP,160.0,22.00,10.0,16.0,-40,85,2000,1.77,0.20,241,155,,,,,,,,1800,Radial Lead,Standard,Uni-Polar,Normal
UVR2C330MPD,MP,160.0,33.00,10.0,20.0,-40,85,2000,2.34,0.20,311,205,,,,,,,,1400,Radial Lead,Standard,Uni-Polar,Normal
UVR2C470MHD,MP,160.0,47.00,12.5,20.0,-40,85,2000,3.43,0.20,401,270,,,,,,,,1000,Radial Lead,Standard,Uni-Polar,Normal
UVR2C101MHD,MP,160.0,100.00,12.5,25.0,-40,85,2000,4.56,0.20,740,430,,,,,,,,800,Radial Lead,Standard,Uni-Polar,Normal
UVR2C221MHD,MP,160.0,220.00,16.0,35.5,-40,85,2000,11.80,0.20,1508,800,,,,,,,,300,Radial Lead,Standard,Uni-Polar,Normal
UVR2C331MHD,MP,160.0,330.00,18.0,40.0,-40,85,2000,17.70,0.20,2212,940,,,,,,,,200,Radial Lead,Standard,Uni-Polar,Normal
UVR2C331MRD6,EOL,160.0,330.00,22.0,30.0,-40,85,2000,16.60,0.20,2212,900,,,,,,,,250,Radial Lead,Standard,Uni-Polar,Normal
UVR2C471MRD,EOL,160.0,470.00,22.0,40.0,-40,85,2000,23.80,0.20,3108,1410,,,,,,,,250,Radial Lead,Standard,Uni-Polar,Normal
UVR2C471MRD6,EOL,160.0,470.00,25.0,30.0,-40,85,2000,21.50,0.20,3108,1290,,,,,,,,160,Radial Lead,Standard,Uni-Polar,Normal
