Part Number,Status,Rated Voltage Range (V.D.C),Rated Capacitance Range (μF),Product diameter : D(mm),Product height : L(mm),Category Lower Limited Temperature (℃),Category Upper Limited Temperature (℃),Endurance (h),Weight (g),Tangent of loss angle (tanδ),Leakage Current  (µA),Rated Ripple1(mArms),Rated Ripple2(mArms),ESR(mΩ)（20℃/100kHz）,ESR(mΩ) (-40℃/100kHz）,ESR(mΩ) after endurance test,"ESL(Typ.)（nH,40MHz）",Impedance (mΩ)(-10℃/100kHz),Impedance (mΩ)(20℃/100kHz),Minimum Quantity,Product category,Product summary,Polarity type,Vibration resistant
UPM1E560MED,EOL,25.0,56.00,6.3,11.0,-55,105,2000,0.59,0.14,42,140,,,,,,880,440,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E680MED,EOL,25.0,68.00,6.3,11.0,-55,105,2000,0.59,0.14,51,160,,,,,,720,360,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E820MED,EOL,25.0,82.00,6.3,11.0,-55,105,2000,0.59,0.14,62,180,,,,,,600,300,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E101MED,EOL,25.0,100.00,6.3,15.0,-55,105,2000,0.72,0.14,75,245,,,,,,480,240,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E121MED,EOL,25.0,120.00,6.3,15.0,-55,105,2000,0.72,0.14,90,275,,,,,,400,200,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E151MPD,MP,25.0,150.00,8.0,11.5,-55,105,3000,1.19,0.14,113,320,,,,,,320,160,3000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E181MPD,MP,25.0,180.00,8.0,15.0,-55,105,3000,1.36,0.14,135,390,,,,,,280,140,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E181MPD6,MP,25.0,180.00,10.0,12.5,-55,105,5000,1.49,0.14,135,450,,,,,,300,150,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E221MPD,MP,25.0,220.00,8.0,15.0,-55,105,3000,1.36,0.14,165,455,,,,,,220,110,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E221MPD6,MP,25.0,220.00,10.0,12.5,-55,105,5000,1.49,0.14,165,485,,,,,,260,130,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E271MPD,MP,25.0,270.00,8.0,20.0,-55,105,3000,1.66,0.14,203,560,,,,,,190,95,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E271MPD6,MP,25.0,270.00,10.0,16.0,-55,105,5000,1.77,0.14,203,525,,,,,,220,110,1800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E331MPD,MP,25.0,330.00,8.0,20.0,-55,105,3000,1.66,0.14,248,610,,,,,,170,85,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E331MPD6,MP,25.0,330.00,10.0,16.0,-55,105,5000,1.77,0.14,248,630,,,,,,190,95,1800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E391MPD,MP,25.0,390.00,10.0,20.0,-55,105,5000,2.34,0.14,293,770,,,,,,140,70,1400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E391MHD6,MP,25.0,390.00,12.5,15.0,-55,105,5000,2.96,0.14,293,720,,,,,,160,80,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E471MPD,MP,25.0,470.00,10.0,20.0,-55,105,5000,2.34,0.14,353,845,,,,,,130,65,1400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E471MHD6,MP,25.0,470.00,12.5,15.0,-55,105,5000,2.96,0.14,353,785,,,,,,140,70,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E561MPD,MP,25.0,560.00,10.0,25.0,-55,105,5000,3.07,0.14,420,1030,,,,,,110,55,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E561MHD6,MP,25.0,560.00,12.5,15.0,-55,105,5000,2.96,0.14,420,860,,,,,,120,60,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E681MPD,MP,25.0,680.00,10.0,30.5,-55,105,5000,3.21,0.14,510,1180,,,,,,92,46,1000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E681MHD6,MP,25.0,680.00,16.0,15.0,-55,105,5000,4.74,0.14,510,1050,,,,,,110,55,700,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E821MHD,MP,25.0,820.00,12.5,20.0,-55,105,5000,3.43,0.14,615,1220,,,,,,82,41,1000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E821MHD6,MP,25.0,820.00,16.0,15.0,-55,105,5000,4.74,0.14,615,1140,,,,,,98,49,700,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E102MHD,MP,25.0,1000.00,12.5,25.0,-55,105,5000,4.56,0.14,750,1470,,,,,,72,36,800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E102MHD6,MP,25.0,1000.00,18.0,15.0,-55,105,5000,6.31,0.14,750,1310,,,,,,86,43,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E122MHD,MP,25.0,1200.00,12.5,25.0,-55,105,5000,4.56,0.14,900,1550,,,,,,64,32,800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E122MHD6,MP,25.0,1200.00,18.0,15.0,-55,105,5000,6.31,0.14,900,1400,,,,,,78,39,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E152MHD,MP,25.0,1500.00,12.5,30.5,-55,105,5000,6.01,0.14,1125,1780,,,,,,58,29,600,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E152MHD6,MP,25.0,1500.00,16.0,20.0,-55,105,5000,6.60,0.14,1125,1590,,,,,,68,34,600,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E182MHD,MP,25.0,1800.00,12.5,35.5,-55,105,5000,7.06,0.14,1350,2000,,,,,,52,26,500,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E182MHD6,MP,25.0,1800.00,16.0,25.0,-55,105,5000,8.20,0.14,1350,1970,,,,,,62,31,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E222MHD,MP,25.0,2200.00,12.5,40.0,-55,105,5000,7.57,0.16,1650,2210,,,,,,48,24,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E222MHD6,MP,25.0,2200.00,18.0,20.0,-55,105,5000,9.00,0.16,1650,1840,,,,,,56,28,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E272MHD,MP,25.0,2700.00,16.0,30.5,-55,105,5000,9.60,0.16,2025,2250,,,,,,44,22,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E272MHD6,MP,25.0,2700.00,18.0,25.0,-55,105,5000,10.60,0.16,2025,2110,,,,,,50,25,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E332MHD,MP,25.0,3300.00,16.0,35.5,-55,105,5000,11.80,0.18,2475,2490,,,,,,40,20,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E332MHD6,MP,25.0,3300.00,18.0,30.5,-55,105,5000,13.10,0.18,2475,2440,,,,,,46,23,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E392MHD,MP,25.0,3900.00,16.0,40.0,-55,105,5000,14.10,0.18,2925,2790,,,,,,38,19,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E392MHD6,MP,25.0,3900.00,18.0,35.5,-55,105,5000,14.20,0.18,2925,2740,,,,,,42,21,250,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1E472MHD,MP,25.0,4700.00,18.0,40.0,-55,105,5000,17.70,0.20,3525,2970,,,,,,36,18,200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V220MDD,EOL,35.0,22.00,5.0,11.0,-55,105,2000,0.44,0.12,23,85,,,,,,1500,750,6000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V270MDD,EOL,35.0,27.00,5.0,11.0,-55,105,2000,0.44,0.12,28,99,,,,,,1200,600,6000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V330MED,EOL,35.0,33.00,6.3,11.0,-55,105,2000,0.59,0.12,35,125,,,,,,980,490,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V390MED,EOL,35.0,39.00,6.3,11.0,-55,105,2000,0.59,0.12,41,140,,,,,,820,410,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V470MED,EOL,35.0,47.00,6.3,11.0,-55,105,2000,0.59,0.12,49,160,,,,,,680,340,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V560MED,EOL,35.0,56.00,6.3,11.0,-55,105,2000,0.59,0.12,59,180,,,,,,560,280,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V680MED,EOL,35.0,68.00,6.3,15.0,-55,105,2000,0.72,0.12,71,230,,,,,,480,240,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V820MED,EOL,35.0,82.00,6.3,15.0,-55,105,2000,0.72,0.12,86,265,,,,,,380,190,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V101MPD,MP,35.0,100.00,8.0,11.5,-55,105,3000,1.19,0.12,105,305,,,,,,320,160,3000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V121MPD,MP,35.0,120.00,8.0,15.0,-55,105,3000,1.36,0.12,126,370,,,,,,280,140,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V121MPD6,MP,35.0,120.00,10.0,12.5,-55,105,5000,1.49,0.12,126,425,,,,,,300,150,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V151MPD,MP,35.0,150.00,8.0,15.0,-55,105,3000,1.36,0.12,158,415,,,,,,240,120,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V151MPD6,MP,35.0,150.00,10.0,12.5,-55,105,5000,1.49,0.12,158,475,,,,,,240,120,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V181MPD,MP,35.0,180.00,8.0,20.0,-55,105,3000,1.66,0.12,189,520,,,,,,200,100,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V181MPD6,MP,35.0,180.00,10.0,16.0,-55,105,5000,1.77,0.12,189,500,,,,,,220,110,1800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V221MPD,MP,35.0,220.00,8.0,20.0,-55,105,3000,1.66,0.12,231,580,,,,,,170,85,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V221MPD6,MP,35.0,220.00,10.0,16.0,-55,105,5000,1.77,0.12,231,600,,,,,,180,90,1800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V271MPD,MP,35.0,270.00,10.0,20.0,-55,105,5000,2.34,0.12,284,735,,,,,,140,70,1400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V271MHD6,MP,35.0,270.00,12.5,15.0,-55,105,5000,2.96,0.12,284,690,,,,,,160,80,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V331MPD,MP,35.0,330.00,10.0,20.0,-55,105,5000,2.34,0.12,347,810,,,,,,120,60,1400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V331MHD6,MP,35.0,330.00,12.5,15.0,-55,105,5000,2.96,0.12,347,780,,,,,,130,65,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V391MPD,MP,35.0,390.00,10.0,25.0,-55,105,5000,3.07,0.12,410,980,,,,,,110,55,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V391MHD6,MP,35.0,390.00,12.5,15.0,-55,105,5000,2.96,0.12,410,825,,,,,,120,60,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V471MPD,MP,35.0,470.00,10.0,30.5,-55,105,5000,3.21,0.12,494,1160,,,,,,92,46,1000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V471MHD6,MP,35.0,470.00,16.0,15.0,-55,105,5000,4.74,0.12,494,1010,,,,,,110,55,700,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V561MHD,MP,35.0,560.00,12.5,20.0,-55,105,5000,3.43,0.12,588,1170,,,,,,82,41,1000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V561MHD6,MP,35.0,560.00,16.0,15.0,-55,105,5000,4.74,0.12,588,1110,,,,,,96,48,700,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V681MHD,MP,35.0,680.00,12.5,25.0,-55,105,5000,4.56,0.12,714,1410,,,,,,72,36,800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V681MHD6,MP,35.0,680.00,18.0,15.0,-55,105,5000,6.31,0.12,714,1280,,,,,,84,42,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V821MHD,MP,35.0,820.00,12.5,25.0,-55,105,5000,4.56,0.12,861,1490,,,,,,64,32,800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V821MHD6,MP,35.0,820.00,18.0,15.0,-55,105,5000,6.31,0.12,861,1380,,,,,,76,38,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V102MHD,MP,35.0,1000.00,12.5,30.5,-55,105,5000,6.01,0.12,1050,1710,,,,,,58,29,600,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V102MHD6,MP,35.0,1000.00,16.0,20.0,-55,105,5000,6.60,0.12,1050,1530,,,,,,68,34,600,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V122MHD,MP,35.0,1200.00,12.5,35.5,-55,105,5000,7.06,0.12,1260,1960,,,,,,52,26,500,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V122MHD6,MP,35.0,1200.00,16.0,25.0,-55,105,5000,8.20,0.12,1260,1920,,,,,,62,31,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V152MHD,MP,35.0,1500.00,12.5,40.0,-55,105,5000,7.57,0.12,1575,2210,,,,,,48,24,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V152MHD6,MP,35.0,1500.00,18.0,20.0,-55,105,5000,9.00,0.12,1575,1840,,,,,,56,28,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V182MHD,MP,35.0,1800.00,16.0,30.5,-55,105,5000,9.60,0.12,1890,2250,,,,,,44,22,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V182MHD6,MP,35.0,1800.00,18.0,25.0,-55,105,5000,10.60,0.12,1890,2110,,,,,,50,25,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V222MHD,MP,35.0,2200.00,16.0,35.5,-55,105,5000,11.80,0.14,2310,2490,,,,,,40,20,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V222MHD6,MP,35.0,2200.00,18.0,30.5,-55,105,5000,13.10,0.14,2310,2440,,,,,,46,23,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V272MHD,MP,35.0,2700.00,16.0,40.0,-55,105,5000,14.10,0.14,2835,2790,,,,,,36,18,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V272MHD6,MP,35.0,2700.00,18.0,35.5,-55,105,5000,14.20,0.14,2835,2740,,,,,,42,21,250,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1V332MHD,MP,35.0,3300.00,18.0,40.0,-55,105,5000,17.70,0.16,3465,2970,,,,,,34,17,200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H2R2MDD,EOL,50.0,2.20,5.0,11.0,-55,105,2000,0.44,0.10,4,27,,,,,,10000,5000,6000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H3R3MDD,EOL,50.0,3.30,5.0,11.0,-55,105,2000,0.44,0.10,5,33,,,,,,6600,3300,6000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H4R7MDD,EOL,50.0,4.70,5.0,11.0,-55,105,2000,0.44,0.10,7,40,,,,,,4400,2200,6000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H6R8MDD,EOL,50.0,6.80,5.0,11.0,-55,105,2000,0.44,0.10,10,45,,,,,,3600,1800,6000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H100MDD,EOL,50.0,10.00,5.0,11.0,-55,105,2000,0.44,0.10,15,57,,,,,,2800,1400,6000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H120MDD,EOL,50.0,12.00,5.0,11.0,-55,105,2000,0.44,0.10,18,62,,,,,,2400,1200,6000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H150MDD,EOL,50.0,15.00,5.0,11.0,-55,105,2000,0.44,0.10,23,72,,,,,,1860,930,6000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H180MDD,EOL,50.0,18.00,5.0,11.0,-55,105,2000,0.44,0.10,27,79,,,,,,1600,800,6000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H220MED,EOL,50.0,22.00,6.3,11.0,-55,105,2000,0.59,0.10,33,100,,,,,,1300,650,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H270MED,EOL,50.0,27.00,6.3,11.0,-55,105,2000,0.59,0.10,41,115,,,,,,1060,530,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H330MED,EOL,50.0,33.00,6.3,11.0,-55,105,2000,0.59,0.10,50,135,,,,,,860,430,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H390MED,EOL,50.0,39.00,6.3,11.0,-55,105,2000,0.59,0.10,59,150,,,,,,720,360,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H470MED,EOL,50.0,47.00,6.3,15.0,-55,105,2000,0.72,0.10,71,195,,,,,,600,300,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H560MED,EOL,50.0,56.00,6.3,15.0,-55,105,2000,0.72,0.10,84,220,,,,,,500,250,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H680MPD,MP,50.0,68.00,8.0,11.5,-55,105,3000,1.19,0.10,102,260,,,,,,400,200,3000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H820MPD,MP,50.0,82.00,8.0,15.0,-55,105,3000,1.36,0.10,123,320,,,,,,340,170,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H820MPD6,MP,50.0,82.00,10.0,12.5,-55,105,5000,1.49,0.10,123,340,,,,,,360,180,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H101MPD,MP,50.0,100.00,8.0,20.0,-55,105,3000,1.66,0.10,150,410,,,,,,280,140,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H101MPD6,MP,50.0,100.00,10.0,16.0,-55,105,5000,1.77,0.10,150,385,,,,,,320,160,1800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H121MPD,MP,50.0,120.00,8.0,20.0,-55,105,3000,1.66,0.10,180,510,,,,,,240,120,2000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H121MPD6,MP,50.0,120.00,10.0,16.0,-55,105,5000,1.77,0.10,180,510,,,,,,260,130,1800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H151MPD,MP,50.0,150.00,10.0,20.0,-55,105,5000,2.34,0.10,225,570,,,,,,200,100,1400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H151MHD6,MP,50.0,150.00,12.5,15.0,-55,105,5000,2.96,0.10,225,545,,,,,,220,110,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H181MPD,MP,50.0,180.00,10.0,20.0,-55,105,5000,2.34,0.10,270,670,,,,,,170,85,1400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H181MHD6,MP,50.0,180.00,12.5,15.0,-55,105,5000,2.96,0.10,270,605,,,,,,190,95,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H221MPD,MP,50.0,220.00,10.0,25.0,-55,105,5000,3.07,0.10,330,840,,,,,,150,75,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H221MHD6,MP,50.0,220.00,12.5,15.0,-55,105,5000,2.96,0.10,330,670,,,,,,160,80,1200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H271MPD,MP,50.0,270.00,10.0,30.5,-55,105,5000,3.21,0.10,405,900,,,,,,130,65,1000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H271MHD6,MP,50.0,270.00,16.0,15.0,-55,105,5000,4.74,0.10,405,840,,,,,,140,70,700,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H331MPD,MP,50.0,330.00,10.0,30.5,-55,105,5000,3.21,0.10,495,995,,,,,,110,55,1000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H331MHD6,MP,50.0,330.00,16.0,15.0,-55,105,5000,4.74,0.10,495,925,,,,,,120,60,700,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H391MHD,MP,50.0,390.00,12.5,25.0,-55,105,5000,4.56,0.10,585,1120,,,,,,96,48,800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H391MHD6,MP,50.0,390.00,16.0,15.0,-55,105,5000,4.74,0.10,585,990,,,,,,110,55,700,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H471MHD,MP,50.0,470.00,12.5,25.0,-55,105,5000,4.56,0.10,705,1200,,,,,,88,44,800,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H471MHD6,MP,50.0,470.00,18.0,15.0,-55,105,5000,6.31,0.10,705,1170,,,,,,92,46,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H561MHD,MP,50.0,560.00,12.5,30.5,-55,105,5000,6.01,0.10,840,1410,,,,,,80,40,600,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H561MHD6,MP,50.0,560.00,16.0,20.0,-55,105,5000,6.60,0.10,840,1270,,,,,,88,44,600,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H681MHD,MP,50.0,680.00,12.5,35.5,-55,105,5000,7.06,0.10,1020,1580,,,,,,72,36,500,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H681MHD6,MP,50.0,680.00,16.0,20.0,-55,105,5000,6.60,0.10,1020,1350,,,,,,80,40,600,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H821MHD,MP,50.0,820.00,12.5,40.0,-55,105,5000,7.57,0.10,1230,1800,,,,,,66,33,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H821MHD6,MP,50.0,820.00,18.0,20.0,-55,105,5000,9.00,0.10,1230,1540,,,,,,72,36,400,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H102MHD,MP,50.0,1000.00,16.0,30.5,-55,105,5000,9.60,0.10,1500,1860,,,,,,60,30,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H102MHD6,MP,50.0,1000.00,18.0,25.0,-55,105,5000,10.60,0.10,1500,1750,,,,,,66,33,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H122MHD,MP,50.0,1200.00,16.0,35.5,-55,105,5000,11.80,0.10,1800,2040,,,,,,56,28,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H122MHD6,MP,50.0,1200.00,18.0,30.5,-55,105,5000,13.10,0.10,1800,1880,,,,,,62,31,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H152MHD,MP,50.0,1500.00,16.0,40.0,-55,105,5000,14.10,0.10,2250,2380,,,,,,52,26,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H152MHD6,MP,50.0,1500.00,18.0,30.5,-55,105,5000,13.10,0.10,2250,2100,,,,,,58,29,300,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H182MHD,MP,50.0,1800.00,18.0,35.5,-55,105,5000,14.20,0.10,2700,2350,,,,,,50,25,250,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1H222MHD,MP,50.0,2200.00,18.0,40.0,-55,105,5000,17.70,0.12,3300,2510,,,,,,48,24,200,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J100MDD,EOL,63.0,10.00,5.0,11.0,-55,105,2000,0.44,0.08,19,67,,,,,,2120,1060,6000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J120MDD,EOL,63.0,12.00,5.0,11.0,-55,105,2000,0.44,0.08,23,72,,,,,,1860,930,6000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J150MED,EOL,63.0,15.00,6.3,11.0,-55,105,2000,0.59,0.08,28,92,,,,,,1460,730,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J180MED,EOL,63.0,18.00,6.3,11.0,-55,105,2000,0.59,0.08,34,100,,,,,,1260,630,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
UPM1J220MED,EOL,63.0,22.00,6.3,11.0,-55,105,2000,0.59,0.08,42,110,,,,,,1040,520,4000,Radial Lead,Lo-Z For Switching Power Supplies,Uni-Polar,Normal
