Part Number,Status,Rated Voltage Range (V.D.C),Rated Capacitance Range (μF),Product diameter : D(mm),Product height : L(mm),Category Lower Limited Temperature (℃),Category Upper Limited Temperature (℃),Endurance (h),Weight (g),Tangent of loss angle (tanδ),Leakage Current  (µA),Ripple Rating (105℃/100kHz),Rated Ripple2(mArms),ESR(Ω)（20℃/100kHz）,ESR(Ω) (-40℃/100kHz）,ESR(Ω) after endurance test,"ESL(Typ.)（nH,40MHz）",Impedance (Ω)(-10℃/100kHz),Impedance (Ω)(20℃/100kHz),Minimum Quantity,Product category,Product summary,Polarity type,Vibration resistant
RS80E122MCN1,MP,2.5,1200.00,6.3,8.0,-55,105,2000,0.52,0.10,750,5600,,0.007,,,2.0,,,3200,Radial Lead,Lo-ESR/ESL and Lo-Profile (φ5),Uni-Polar,Normal
RS80E122MDN1,MP,2.5,1200.00,6.3,8.0,-55,105,2000,0.52,0.10,750,5600,,0.007,,,2.0,,,3200,Radial Lead,Lo-ESR/ESL and Lo-Profile (φ5),Uni-Polar,Normal
RS80G561MCN1,MP,4.0,560.00,6.3,8.0,-55,105,2000,0.52,0.10,560,5000,,0.007,,,2.0,,,3200,Radial Lead,Lo-ESR/ESL and Lo-Profile (φ5),Uni-Polar,Normal
RS80G561MCNASQ,MP,4.0,560.00,6.3,8.0,-55,105,5000,0.52,0.10,560,5000,,0.007,,,2.0,,,3200,Radial Lead,Lo-ESR/ESL and Lo-Profile (φ5),Uni-Polar,Normal
RS80G561MDN1,MP,4.0,560.00,6.3,8.0,-55,105,2000,0.52,0.10,560,5000,,0.007,,,2.0,,,3200,Radial Lead,Lo-ESR/ESL and Lo-Profile (φ5),Uni-Polar,Normal
RS80G561MDNASQ,MP,4.0,560.00,6.3,8.0,-55,105,5000,0.52,0.10,560,5000,,0.007,,,2.0,,,3200,Radial Lead,Lo-ESR/ESL and Lo-Profile (φ5),Uni-Polar,Normal
RS80J331MCN1,MP,6.3,330.00,6.3,8.0,-55,105,2000,0.52,0.10,519,5000,,0.008,,,2.0,,,3200,Radial Lead,Lo-ESR/ESL and Lo-Profile (φ5),Uni-Polar,Normal
RS80J331MCNASQ,MP,6.3,330.00,6.3,8.0,-55,105,5000,0.52,0.10,519,5000,,0.008,,,2.0,,,3200,Radial Lead,Lo-ESR/ESL and Lo-Profile (φ5),Uni-Polar,Normal
RS80J331MDN1,MP,6.3,330.00,6.3,8.0,-55,105,2000,0.52,0.10,519,5000,,0.008,,,2.0,,,3200,Radial Lead,Lo-ESR/ESL and Lo-Profile (φ5),Uni-Polar,Normal
RS80J331MDNASQ,MP,6.3,330.00,6.3,8.0,-55,105,5000,0.52,0.10,519,5000,,0.008,,,2.0,,,3200,Radial Lead,Lo-ESR/ESL and Lo-Profile (φ5),Uni-Polar,Normal
RS80J471MCN1,MP,6.3,470.00,6.3,8.0,-55,105,2000,0.52,0.10,740,5000,,0.008,,,2.0,,,3200,Radial Lead,Lo-ESR/ESL and Lo-Profile (φ5),Uni-Polar,Normal
RS80J471MCNASQ,MP,6.3,470.00,6.3,8.0,-55,105,5000,0.52,0.10,740,5000,,0.008,,,2.0,,,3200,Radial Lead,Lo-ESR/ESL and Lo-Profile (φ5),Uni-Polar,Normal
RS80J471MDN1,MP,6.3,470.00,6.3,8.0,-55,105,2000,0.52,0.10,740,5000,,0.008,,,2.0,,,3200,Radial Lead,Lo-ESR/ESL and Lo-Profile (φ5),Uni-Polar,Normal
RS80J471MDNASQ,MP,6.3,470.00,6.3,8.0,-55,105,5000,0.52,0.10,740,5000,,0.008,,,2.0,,,3200,Radial Lead,Lo-ESR/ESL and Lo-Profile (φ5),Uni-Polar,Normal
RS80J561MCN1,MP,6.3,560.00,6.3,8.0,-55,105,2000,0.52,0.10,882,5000,,0.008,,,2.0,,,3200,Radial Lead,Lo-ESR/ESL and Lo-Profile (φ5),Uni-Polar,Normal
RS80J561MCNASQ,MP,6.3,560.00,6.3,8.0,-55,105,5000,0.52,0.10,882,5000,,0.008,,,2.0,,,3200,Radial Lead,Lo-ESR/ESL and Lo-Profile (φ5),Uni-Polar,Normal
RS80J561MDN1,MP,6.3,560.00,6.3,8.0,-55,105,2000,0.52,0.10,882,5000,,0.008,,,2.0,,,3200,Radial Lead,Lo-ESR/ESL and Lo-Profile (φ5),Uni-Polar,Normal
RS80J561MDNASQ,MP,6.3,560.00,6.3,8.0,-55,105,5000,0.52,0.10,882,5000,,0.008,,,2.0,,,3200,Radial Lead,Lo-ESR/ESL and Lo-Profile (φ5),Uni-Polar,Normal
RS80J681MCN1,MP,6.3,680.00,6.3,8.0,-55,105,2000,0.52,0.10,1071,4700,,0.008,,,2.0,,,3200,Radial Lead,Lo-ESR/ESL and Lo-Profile (φ5),Uni-Polar,Normal
RS80J681MDN1,MP,6.3,680.00,6.3,8.0,-55,105,2000,0.52,0.10,1071,4700,,0.008,,,2.0,,,3200,Radial Lead,Lo-ESR/ESL and Lo-Profile (φ5),Uni-Polar,Normal
RS80J821MCN1,MP,6.3,820.00,6.3,8.0,-55,105,2000,0.52,0.10,1291,4700,,0.008,,,2.0,,,3200,Radial Lead,Lo-ESR/ESL and Lo-Profile (φ5),Uni-Polar,Normal
RS80J821MDN1,MP,6.3,820.00,6.3,8.0,-55,105,2000,0.52,0.10,1291,4700,,0.008,,,2.0,,,3200,Radial Lead,Lo-ESR/ESL and Lo-Profile (φ5),Uni-Polar,Normal
RS81C101MCN1,MP,16.0,100.00,6.3,8.0,-55,105,2000,0.52,0.10,500,3800,,0.014,,,2.0,,,3200,Radial Lead,Lo-ESR/ESL and Lo-Profile (φ5),Uni-Polar,Normal
RS81C101MCNASQ,MP,16.0,100.00,6.3,8.0,-55,105,5000,0.52,0.10,500,3800,,0.014,,,2.0,,,3200,Radial Lead,Lo-ESR/ESL and Lo-Profile (φ5),Uni-Polar,Normal
RS81C101MDN1,MP,16.0,100.00,6.3,8.0,-55,105,2000,0.52,0.10,500,3800,,0.014,,,2.0,,,3200,Radial Lead,Lo-ESR/ESL and Lo-Profile (φ5),Uni-Polar,Normal
RS81C101MDNASQ,MP,16.0,100.00,6.3,8.0,-55,105,5000,0.52,0.10,500,3800,,0.014,,,2.0,,,3200,Radial Lead,Lo-ESR/ESL and Lo-Profile (φ5),Uni-Polar,Normal
RS81C271MCN1,MP,16.0,270.00,6.3,8.0,-55,105,2000,0.52,0.10,1296,3800,,0.015,,,2.0,,,3200,Radial Lead,Lo-ESR/ESL and Lo-Profile (φ5),Uni-Polar,Normal
RS81C271MCNASQ,MP,16.0,270.00,6.3,8.0,-55,105,5000,0.52,0.10,1296,3800,,0.015,,,2.0,,,3200,Radial Lead,Lo-ESR/ESL and Lo-Profile (φ5),Uni-Polar,Normal
RS81C271MDN1,MP,16.0,270.00,6.3,8.0,-55,105,2000,0.52,0.10,1296,3800,,0.015,,,2.0,,,3200,Radial Lead,Lo-ESR/ESL and Lo-Profile (φ5),Uni-Polar,Normal
RS81C271MDNASQ,MP,16.0,270.00,6.3,8.0,-55,105,5000,0.52,0.10,1296,3800,,0.015,,,2.0,,,3200,Radial Lead,Lo-ESR/ESL and Lo-Profile (φ5),Uni-Polar,Normal
RS81C331MCN1,MP,16.0,330.00,6.3,8.0,-55,105,2000,0.52,0.10,1584,4680,,0.012,,,2.0,,,3200,Radial Lead,Lo-ESR/ESL and Lo-Profile (φ5),Uni-Polar,Normal
RS81C331MCNASQ,MP,16.0,330.00,6.3,8.0,-55,105,5000,0.52,0.10,1584,4680,,0.012,,,2.0,,,3200,Radial Lead,Lo-ESR/ESL and Lo-Profile (φ5),Uni-Polar,Normal
RS81C331MDN1,MP,16.0,330.00,6.3,8.0,-55,105,2000,0.52,0.10,1584,4680,,0.012,,,2.0,,,3200,Radial Lead,Lo-ESR/ESL and Lo-Profile (φ5),Uni-Polar,Normal
RS81C331MDNASQ,MP,16.0,330.00,6.3,8.0,-55,105,5000,0.52,0.10,1584,4680,,0.012,,,2.0,,,3200,Radial Lead,Lo-ESR/ESL and Lo-Profile (φ5),Uni-Polar,Normal
RS81E560MCN1,MP,25.0,56.00,6.3,8.0,-55,105,2000,0.52,0.10,500,3500,,0.018,,,2.0,,,3200,Radial Lead,Lo-ESR/ESL and Lo-Profile (φ5),Uni-Polar,Normal
RS81E560MCNASQ,MP,25.0,56.00,6.3,8.0,-55,105,5000,0.52,0.10,500,3500,,0.018,,,2.0,,,3200,Radial Lead,Lo-ESR/ESL and Lo-Profile (φ5),Uni-Polar,Normal
RS81E680MCN1,MP,25.0,68.00,6.3,8.0,-55,105,2000,0.52,0.10,510,3500,,0.018,,,2.0,,,3200,Radial Lead,Lo-ESR/ESL and Lo-Profile (φ5),Uni-Polar,Normal
RS81E680MCNASQ,MP,25.0,68.00,6.3,8.0,-55,105,5000,0.52,0.10,510,3500,,0.018,,,2.0,,,3200,Radial Lead,Lo-ESR/ESL and Lo-Profile (φ5),Uni-Polar,Normal
RS81E820MCN1,MP,25.0,82.00,6.3,8.0,-55,105,2000,0.52,0.10,615,3500,,0.018,,,2.0,,,3200,Radial Lead,Lo-ESR/ESL and Lo-Profile (φ5),Uni-Polar,Normal
RS81E820MCNASQ,MP,25.0,82.00,6.3,8.0,-55,105,5000,0.52,0.10,615,3500,,0.018,,,2.0,,,3200,Radial Lead,Lo-ESR/ESL and Lo-Profile (φ5),Uni-Polar,Normal
RS81E101MCN1,MP,25.0,100.00,6.3,8.0,-55,105,2000,0.52,0.10,750,3500,,0.018,,,2.0,,,3200,Radial Lead,Lo-ESR/ESL and Lo-Profile (φ5),Uni-Polar,Normal
RS81E101MCNASQ,MP,25.0,100.00,6.3,8.0,-55,105,5000,0.52,0.10,750,3500,,0.018,,,2.0,,,3200,Radial Lead,Lo-ESR/ESL and Lo-Profile (φ5),Uni-Polar,Normal
