Part Number,Status,Rated Voltage Range (V.D.C),Rated Capacitance Range (μF),Product diameter : D(mm),Product height : L(mm),Category Lower Limited Temperature (℃),Category Upper Limited Temperature (℃),Endurance (h),Weight (g),Tangent of loss angle (tanδ),Leakage Current  (µA),Rated Ripple1(mArms),Rated Ripple2(mArms),ESR(mΩ)（20℃/100kHz）,ESR(mΩ) (-40℃/100kHz）,ESR(mΩ) after endurance test,"ESL(Typ.)（nH,40MHz）",Impedance (mΩ)(-10℃/100kHz),Impedance (mΩ)(20℃/100kHz),Minimum Quantity,Product category,Product summary,Polarity type,Vibration resistant
UKL0J682KHD,LTB,6.3,6800.00,18.0,35.5,-40,85,2000,14.20,0.31,86,1760,,,,,,,,250,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL0J682MHD,LTB,6.3,6800.00,18.0,35.5,-40,85,2000,14.20,0.31,86,1760,,,,,,,,250,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL0J103KHD,LTB,6.3,10000.00,18.0,40.0,-40,85,2000,17.70,0.39,126,1900,,,,,,,,200,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL0J103MHD,LTB,6.3,10000.00,18.0,40.0,-40,85,2000,17.70,0.39,126,1900,,,,,,,,200,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1A470KDD,EOL,10.0,47.00,5.0,11.0,-40,85,2000,0.44,0.15,1,110,,,,,,,,6000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1A470MDD,EOL,10.0,47.00,5.0,11.0,-40,85,2000,0.44,0.15,1,110,,,,,,,,6000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1A680KED,EOL,10.0,68.00,6.3,11.0,-40,85,2000,0.59,0.15,1,150,,,,,,,,4000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1A680MED,EOL,10.0,68.00,6.3,11.0,-40,85,2000,0.59,0.15,1,150,,,,,,,,4000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1A101KED,EOL,10.0,100.00,6.3,11.0,-40,85,2000,0.59,0.15,2,180,,,,,,,,4000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1A101MED,EOL,10.0,100.00,6.3,11.0,-40,85,2000,0.59,0.15,2,180,,,,,,,,4000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1A151KPD,LTB,10.0,150.00,8.0,11.5,-40,85,2000,1.19,0.15,3,250,,,,,,,,3000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1A151MPD,LTB,10.0,150.00,8.0,11.5,-40,85,2000,1.19,0.15,3,250,,,,,,,,3000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1A221KPD,LTB,10.0,220.00,8.0,11.5,-40,85,2000,1.19,0.15,4,310,,,,,,,,3000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1A221MPD,LTB,10.0,220.00,8.0,11.5,-40,85,2000,1.19,0.15,4,310,,,,,,,,3000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1A331KPD,LTB,10.0,330.00,10.0,12.5,-40,85,2000,1.49,0.15,7,400,,,,,,,,2000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1A331MPD,LTB,10.0,330.00,10.0,12.5,-40,85,2000,1.49,0.15,7,400,,,,,,,,2000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1A471KPD,LTB,10.0,470.00,10.0,16.0,-40,85,2000,1.77,0.17,9,530,,,,,,,,1800,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1A471MPD,LTB,10.0,470.00,10.0,16.0,-40,85,2000,1.77,0.17,9,530,,,,,,,,1800,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1A681KPD,LTB,10.0,680.00,10.0,20.0,-40,85,2000,2.34,0.17,14,600,,,,,,,,1400,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1A681MPD,LTB,10.0,680.00,10.0,20.0,-40,85,2000,2.34,0.17,14,600,,,,,,,,1400,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1A102KHD,LTB,10.0,1000.00,12.5,20.0,-40,85,2000,3.43,0.17,20,810,,,,,,,,1000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1A102MHD,LTB,10.0,1000.00,12.5,20.0,-40,85,2000,3.43,0.17,20,810,,,,,,,,1000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1A152KHD,LTB,10.0,1500.00,12.5,25.0,-40,85,2000,4.56,0.17,30,1020,,,,,,,,800,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1A152MHD,LTB,10.0,1500.00,12.5,25.0,-40,85,2000,4.56,0.17,30,1020,,,,,,,,800,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1A222KHD,LTB,10.0,2200.00,16.0,25.0,-40,85,2000,8.20,0.19,44,1200,,,,,,,,400,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1A222MHD,LTB,10.0,2200.00,16.0,25.0,-40,85,2000,8.20,0.19,44,1200,,,,,,,,400,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1A332KHD,LTB,10.0,3300.00,16.0,30.5,-40,85,2000,9.60,0.21,66,1420,,,,,,,,300,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1A332MHD,LTB,10.0,3300.00,16.0,30.5,-40,85,2000,9.60,0.21,66,1420,,,,,,,,300,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1A472KHD,LTB,10.0,4700.00,16.0,35.5,-40,85,2000,11.80,0.23,94,1650,,,,,,,,300,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1A472MHD,LTB,10.0,4700.00,16.0,35.5,-40,85,2000,11.80,0.23,94,1650,,,,,,,,300,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1A682KHD,LTB,10.0,6800.00,18.0,35.5,-40,85,2000,14.20,0.27,136,1890,,,,,,,,250,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1A682MHD,LTB,10.0,6800.00,18.0,35.5,-40,85,2000,14.20,0.27,136,1890,,,,,,,,250,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1C100KDD,EOL,16.0,10.00,5.0,11.0,-40,85,2000,0.44,0.12,0,55,,,,,,,,6000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1C100MDD,EOL,16.0,10.00,5.0,11.0,-40,85,2000,0.44,0.12,0,55,,,,,,,,6000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1C150KDD,EOL,16.0,15.00,5.0,11.0,-40,85,2000,0.44,0.12,0,70,,,,,,,,6000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1C150MDD,EOL,16.0,15.00,5.0,11.0,-40,85,2000,0.44,0.12,0,70,,,,,,,,6000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1C220KDD,EOL,16.0,22.00,5.0,11.0,-40,85,2000,0.44,0.12,1,85,,,,,,,,6000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1C220MDD,EOL,16.0,22.00,5.0,11.0,-40,85,2000,0.44,0.12,1,85,,,,,,,,6000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1C330KDD,EOL,16.0,33.00,5.0,11.0,-40,85,2000,0.44,0.12,1,100,,,,,,,,6000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1C330MDD,EOL,16.0,33.00,5.0,11.0,-40,85,2000,0.44,0.12,1,100,,,,,,,,6000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1C470KED,EOL,16.0,47.00,6.3,11.0,-40,85,2000,0.59,0.12,2,140,,,,,,,,4000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1C470MED,EOL,16.0,47.00,6.3,11.0,-40,85,2000,0.59,0.12,2,140,,,,,,,,4000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1C680KED,EOL,16.0,68.00,6.3,11.0,-40,85,2000,0.59,0.12,2,160,,,,,,,,4000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1C680MED,EOL,16.0,68.00,6.3,11.0,-40,85,2000,0.59,0.12,2,160,,,,,,,,4000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1C101KPD,LTB,16.0,100.00,8.0,11.5,-40,85,2000,1.19,0.12,3,230,,,,,,,,3000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1C101MPD,LTB,16.0,100.00,8.0,11.5,-40,85,2000,1.19,0.12,3,230,,,,,,,,3000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1C151KPD,LTB,16.0,150.00,8.0,11.5,-40,85,2000,1.19,0.12,5,280,,,,,,,,3000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1C151MPD,LTB,16.0,150.00,8.0,11.5,-40,85,2000,1.19,0.12,5,280,,,,,,,,3000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1C221KPD,LTB,16.0,220.00,10.0,12.5,-40,85,2000,1.49,0.12,7,370,,,,,,,,2000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1C221MPD,LTB,16.0,220.00,10.0,12.5,-40,85,2000,1.49,0.12,7,370,,,,,,,,2000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1C331KPD,LTB,16.0,330.00,10.0,16.0,-40,85,2000,1.77,0.14,11,420,,,,,,,,1800,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1C331MPD,LTB,16.0,330.00,10.0,16.0,-40,85,2000,1.77,0.14,11,420,,,,,,,,1800,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1C471KPD,LTB,16.0,470.00,10.0,20.0,-40,85,2000,2.34,0.14,15,550,,,,,,,,1400,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1C471MPD,LTB,16.0,470.00,10.0,20.0,-40,85,2000,2.34,0.14,15,550,,,,,,,,1400,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1C681KHD,LTB,16.0,680.00,12.5,20.0,-40,85,2000,3.43,0.14,22,730,,,,,,,,1000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1C681MHD,LTB,16.0,680.00,12.5,20.0,-40,85,2000,3.43,0.14,22,730,,,,,,,,1000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1C102KHD,LTB,16.0,1000.00,12.5,25.0,-40,85,2000,4.56,0.14,32,910,,,,,,,,800,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1C102MHD,LTB,16.0,1000.00,12.5,25.0,-40,85,2000,4.56,0.14,32,910,,,,,,,,800,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1C152KHD,LTB,16.0,1500.00,16.0,25.0,-40,85,2000,8.20,0.14,48,1150,,,,,,,,400,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1C152MHD,LTB,16.0,1500.00,16.0,25.0,-40,85,2000,8.20,0.14,48,1150,,,,,,,,400,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1C222KHD,LTB,16.0,2200.00,16.0,25.0,-40,85,2000,8.20,0.16,70,1300,,,,,,,,400,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1C222MHD,LTB,16.0,2200.00,16.0,25.0,-40,85,2000,8.20,0.16,70,1300,,,,,,,,400,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1C332KHD,LTB,16.0,3300.00,16.0,35.5,-40,85,2000,11.80,0.18,106,1550,,,,,,,,300,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1C332MHD,LTB,16.0,3300.00,16.0,35.5,-40,85,2000,11.80,0.18,106,1550,,,,,,,,300,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1C472KHD,LTB,16.0,4700.00,18.0,35.5,-40,85,2000,14.20,0.20,150,1820,,,,,,,,250,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1C472MHD,LTB,16.0,4700.00,18.0,35.5,-40,85,2000,14.20,0.20,150,1820,,,,,,,,250,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1E4R7KDD,EOL,25.0,4.70,5.0,11.0,-40,85,2000,0.44,0.08,0,45,,,,,,,,6000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1E4R7MDD,EOL,25.0,4.70,5.0,11.0,-40,85,2000,0.44,0.08,0,45,,,,,,,,6000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1E6R8KDD,EOL,25.0,6.80,5.0,11.0,-40,85,2000,0.44,0.08,0,55,,,,,,,,6000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1E6R8MDD,EOL,25.0,6.80,5.0,11.0,-40,85,2000,0.44,0.08,0,55,,,,,,,,6000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1E100KDD,EOL,25.0,10.00,5.0,11.0,-40,85,2000,0.44,0.08,1,70,,,,,,,,6000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1E100MDD,EOL,25.0,10.00,5.0,11.0,-40,85,2000,0.44,0.08,1,70,,,,,,,,6000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1E150KDD,EOL,25.0,15.00,5.0,11.0,-40,85,2000,0.44,0.08,1,85,,,,,,,,6000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1E150MDD,EOL,25.0,15.00,5.0,11.0,-40,85,2000,0.44,0.08,1,85,,,,,,,,6000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1E220KDD,EOL,25.0,22.00,5.0,11.0,-40,85,2000,0.44,0.08,1,100,,,,,,,,6000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1E220MDD,EOL,25.0,22.00,5.0,11.0,-40,85,2000,0.44,0.08,1,100,,,,,,,,6000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1E330KED,EOL,25.0,33.00,6.3,11.0,-40,85,2000,0.59,0.08,2,140,,,,,,,,4000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1E330MED,EOL,25.0,33.00,6.3,11.0,-40,85,2000,0.59,0.08,2,140,,,,,,,,4000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1E470KED,EOL,25.0,47.00,6.3,11.0,-40,85,2000,0.59,0.08,2,170,,,,,,,,4000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1E470MED,EOL,25.0,47.00,6.3,11.0,-40,85,2000,0.59,0.08,2,170,,,,,,,,4000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1E680KPD,LTB,25.0,68.00,8.0,11.5,-40,85,2000,1.19,0.08,3,230,,,,,,,,3000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1E680MPD,LTB,25.0,68.00,8.0,11.5,-40,85,2000,1.19,0.08,3,230,,,,,,,,3000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1E101KPD,LTB,25.0,100.00,8.0,11.5,-40,85,2000,1.19,0.08,5,280,,,,,,,,3000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1E101MPD,LTB,25.0,100.00,8.0,11.5,-40,85,2000,1.19,0.08,5,280,,,,,,,,3000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1E151KPD,LTB,25.0,150.00,10.0,12.5,-40,85,2000,1.49,0.08,8,370,,,,,,,,2000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1E151MPD,LTB,25.0,150.00,10.0,12.5,-40,85,2000,1.49,0.08,8,370,,,,,,,,2000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1E221KPD,LTB,25.0,220.00,10.0,16.0,-40,85,2000,1.77,0.12,11,400,,,,,,,,1800,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1E221MPD,LTB,25.0,220.00,10.0,16.0,-40,85,2000,1.77,0.12,11,400,,,,,,,,1800,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1E331KPD,LTB,25.0,330.00,10.0,20.0,-40,85,2000,2.34,0.12,17,490,,,,,,,,1400,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1E331MPD,LTB,25.0,330.00,10.0,20.0,-40,85,2000,2.34,0.12,17,490,,,,,,,,1400,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1E471KHD,LTB,25.0,470.00,12.5,20.0,-40,85,2000,3.43,0.12,24,660,,,,,,,,1000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1E471MHD,LTB,25.0,470.00,12.5,20.0,-40,85,2000,3.43,0.12,24,660,,,,,,,,1000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1E681KHD,LTB,25.0,680.00,12.5,25.0,-40,85,2000,4.56,0.12,34,810,,,,,,,,800,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1E681MHD,LTB,25.0,680.00,12.5,25.0,-40,85,2000,4.56,0.12,34,810,,,,,,,,800,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1E102KHD,LTB,25.0,1000.00,16.0,25.0,-40,85,2000,8.20,0.12,50,1010,,,,,,,,400,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1E102MHD,LTB,25.0,1000.00,16.0,25.0,-40,85,2000,8.20,0.12,50,1010,,,,,,,,400,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1E152KHD,LTB,25.0,1500.00,16.0,30.5,-40,85,2000,9.60,0.12,75,1270,,,,,,,,300,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1E152MHD,LTB,25.0,1500.00,16.0,30.5,-40,85,2000,9.60,0.12,75,1270,,,,,,,,300,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1E222KHD,LTB,25.0,2200.00,16.0,35.5,-40,85,2000,11.80,0.14,110,1440,,,,,,,,300,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1E222MHD,LTB,25.0,2200.00,16.0,35.5,-40,85,2000,11.80,0.14,110,1440,,,,,,,,300,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1E332KHD,LTB,25.0,3300.00,18.0,40.0,-40,85,2000,17.70,0.16,165,1720,,,,,,,,200,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1E332MHD,LTB,25.0,3300.00,18.0,40.0,-40,85,2000,17.70,0.16,165,1720,,,,,,,,200,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1V150KDD,EOL,35.0,15.00,5.0,11.0,-40,85,2000,0.44,0.08,1,85,,,,,,,,6000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1V150MDD,EOL,35.0,15.00,5.0,11.0,-40,85,2000,0.44,0.08,1,85,,,,,,,,6000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1V220KED,EOL,35.0,22.00,6.3,11.0,-40,85,2000,0.59,0.08,2,110,,,,,,,,4000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1V220MED,EOL,35.0,22.00,6.3,11.0,-40,85,2000,0.59,0.08,2,110,,,,,,,,4000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1V330KED,EOL,35.0,33.00,6.3,11.0,-40,85,2000,0.59,0.08,2,140,,,,,,,,4000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1V330MED,EOL,35.0,33.00,6.3,11.0,-40,85,2000,0.59,0.08,2,140,,,,,,,,4000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1V470KPD,LTB,35.0,47.00,8.0,11.5,-40,85,2000,1.19,0.08,3,190,,,,,,,,3000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1V470MPD,LTB,35.0,47.00,8.0,11.5,-40,85,2000,1.19,0.08,3,190,,,,,,,,3000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1V680KPD,LTB,35.0,68.00,8.0,11.5,-40,85,2000,1.19,0.08,5,230,,,,,,,,3000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1V680MPD,LTB,35.0,68.00,8.0,11.5,-40,85,2000,1.19,0.08,5,230,,,,,,,,3000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1V101KPD,LTB,35.0,100.00,10.0,12.5,-40,85,2000,1.49,0.08,7,300,,,,,,,,2000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1V101MPD,LTB,35.0,100.00,10.0,12.5,-40,85,2000,1.49,0.08,7,300,,,,,,,,2000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1V151KPD,LTB,35.0,150.00,10.0,16.0,-40,85,2000,1.77,0.12,11,400,,,,,,,,1800,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1V151MPD,LTB,35.0,150.00,10.0,16.0,-40,85,2000,1.77,0.12,11,400,,,,,,,,1800,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1V221KPD,LTB,35.0,220.00,10.0,20.0,-40,85,2000,2.34,0.12,15,440,,,,,,,,1400,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1V221MPD,LTB,35.0,220.00,10.0,20.0,-40,85,2000,2.34,0.12,15,440,,,,,,,,1400,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1V331KHD,LTB,35.0,330.00,12.5,20.0,-40,85,2000,3.43,0.12,23,550,,,,,,,,1000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1V331MHD,LTB,35.0,330.00,12.5,20.0,-40,85,2000,3.43,0.12,23,550,,,,,,,,1000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1V471KHD,LTB,35.0,470.00,12.5,25.0,-40,85,2000,4.56,0.12,33,680,,,,,,,,800,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1V471MHD,LTB,35.0,470.00,12.5,25.0,-40,85,2000,4.56,0.12,33,680,,,,,,,,800,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1V681KHD,LTB,35.0,680.00,16.0,25.0,-40,85,2000,8.20,0.12,48,840,,,,,,,,400,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1V681MHD,LTB,35.0,680.00,16.0,25.0,-40,85,2000,8.20,0.12,48,840,,,,,,,,400,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1V102KHD,LTB,35.0,1000.00,16.0,25.0,-40,85,2000,8.20,0.12,70,1100,,,,,,,,400,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1V102MHD,LTB,35.0,1000.00,16.0,25.0,-40,85,2000,8.20,0.12,70,1100,,,,,,,,400,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1V152KHD,LTB,35.0,1500.00,16.0,35.5,-40,85,2000,11.80,0.12,105,1390,,,,,,,,300,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1V152MHD,LTB,35.0,1500.00,16.0,35.5,-40,85,2000,11.80,0.12,105,1390,,,,,,,,300,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1V222KHD,LTB,35.0,2200.00,18.0,35.5,-40,85,2000,14.20,0.14,154,1580,,,,,,,,250,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1V222MHD,LTB,35.0,2200.00,18.0,35.5,-40,85,2000,14.20,0.14,154,1580,,,,,,,,250,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
UKL1H1R5KDD,EOL,50.0,1.50,5.0,11.0,-40,85,2000,0.44,0.08,0,16,,,,,,,,6000,Radial Lead,Lo-Leakage Cur.,Uni-Polar,Normal
