Part Number,Status,Rated Voltage Range (V.D.C),Rated Capacitance Range (μF),Product diameter : D(mm),Product height : L(mm),Category Lower Limited Temperature (℃),Category Upper Limited Temperature (℃),Endurance (h),Weight (g),Tangent of loss angle (tanδ),Leakage Current  (µA),Ripple Rating (105℃/100kHz),Rated Ripple2(mArms),ESR(Ω)（20℃/100kHz）,ESR(Ω) (-40℃/100kHz）,ESR(Ω) after endurance test,"ESL(Typ.)（nH,40MHz）",Impedance (Ω)(-10℃/100kHz),Impedance (Ω)(20℃/100kHz),Minimum Quantity,Product category,Product summary,Polarity type,Vibration resistant
RNU0J122MCN1,MP,6.3,1200.00,8.0,11.5,-55,105,2000,0.93,0.08,1512,6100,,0.009,,,,,,2000,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU0J122MDN1,MP,6.3,1200.00,8.0,11.5,-55,105,2000,0.93,0.08,1512,6100,,0.009,,,,,,2000,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU0J152MDN1,MP,6.3,1500.00,10.0,12.5,-55,105,2000,1.35,0.08,1890,6100,,0.007,,,,,,1600,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1A100MCS1,MP,10.0,10.00,4.0,5.0,-55,105,2000,0.16,0.12,300,700,,0.22,,,,,,8000,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1A100MCSASQ,MP,10.0,10.00,4.0,5.0,-55,105,5000,0.16,0.12,300,700,,0.22,,,,,,8000,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1A100MDS1,MP,10.0,10.00,4.0,5.0,-55,105,2000,0.16,0.12,300,700,,0.22,,,,,,8000,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1A100MDSASQ,MP,10.0,10.00,4.0,5.0,-55,105,5000,0.16,0.12,300,700,,0.22,,,,,,8000,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1A821MCN1,MP,10.0,820.00,8.0,11.5,-55,105,2000,0.93,0.08,1640,5800,,0.01,,,,,,2000,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1A821MCNASQ,MP,10.0,820.00,8.0,11.5,-55,105,5000,0.93,0.08,1640,5800,,0.01,,,,,,2000,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1A821MDN1,MP,10.0,820.00,8.0,11.5,-55,105,2000,0.93,0.08,1640,5800,,0.01,,,,,,2000,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1A821MDNASQ,MP,10.0,820.00,8.0,11.5,-55,105,5000,0.93,0.08,1640,5800,,0.01,,,,,,2000,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1A122MDN1,MP,10.0,1200.00,10.0,12.5,-55,105,2000,1.35,0.08,2400,6200,,0.009,,,,,,1600,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1C101MCS1,MP,16.0,100.00,6.3,10.0,-55,105,2000,0.54,0.08,320,2820,,0.025,,,,,,3200,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1C101MCSASQ,MP,16.0,100.00,6.3,10.0,-55,105,5000,0.54,0.08,320,2820,,0.025,,,,,,3200,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1C101MDS1,MP,16.0,100.00,6.3,10.0,-55,105,2000,0.54,0.08,320,2820,,0.025,,,,,,3200,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1C101MDSASQ,MP,16.0,100.00,6.3,10.0,-55,105,5000,0.54,0.08,320,2820,,0.025,,,,,,3200,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1C181MCN1,MP,16.0,180.00,8.0,11.5,-55,105,2000,0.93,0.08,576,5700,,0.008,,,,,,2000,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1C181MDN1,MP,16.0,180.00,8.0,11.5,-55,105,2000,0.93,0.08,576,5700,,0.008,,,,,,2000,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1C271MCN1,MP,16.0,270.00,8.0,11.5,-55,105,2000,0.93,0.08,864,5000,,0.008,,,,,,2000,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1C271MCNASQ,MP,16.0,270.00,8.0,11.5,-55,105,5000,0.93,0.08,864,5000,,0.008,,,,,,2000,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1C271MDN1,MP,16.0,270.00,8.0,11.5,-55,105,2000,0.93,0.08,864,5000,,0.008,,,,,,2000,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1C271MDNASQ,MP,16.0,270.00,8.0,11.5,-55,105,5000,0.93,0.08,864,5000,,0.008,,,,,,2000,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1C331MCN1,MP,16.0,330.00,8.0,11.5,-55,105,2000,0.93,0.08,1056,6100,,0.008,,,,,,2000,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1C331MDN1,MP,16.0,330.00,8.0,11.5,-55,105,2000,0.93,0.08,1056,6100,,0.008,,,,,,2000,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1C471MDN1,MP,16.0,470.00,10.0,12.5,-55,105,2000,1.35,0.08,1504,6100,,0.01,,,,,,1600,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1C471MDNASQ,MP,16.0,470.00,10.0,12.5,-55,105,5000,1.35,0.08,1504,6100,,0.01,,,,,,1600,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1C681MDN1,MP,16.0,680.00,10.0,12.5,-55,105,2000,1.35,0.08,2176,6100,,0.01,,,,,,1600,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1D391MCN1,MP,20.0,390.00,8.0,11.5,-55,105,2000,0.93,0.12,1560,4970,,0.014,,,,,,2000,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1D391MCNASQ,MP,20.0,390.00,8.0,11.5,-55,105,5000,0.93,0.12,1560,4970,,0.014,,,,,,2000,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1D391MDN1,MP,20.0,390.00,8.0,11.5,-55,105,2000,0.93,0.12,1560,4970,,0.014,,,,,,2000,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1D391MDNASQ,MP,20.0,390.00,8.0,11.5,-55,105,5000,0.93,0.12,1560,4970,,0.014,,,,,,2000,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1D471MDN1,MP,20.0,470.00,10.0,12.5,-55,105,2000,1.35,0.12,1880,5400,,0.012,,,,,,1600,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1D561MDN1,MP,20.0,560.00,10.0,12.5,-55,105,2000,1.35,0.12,2240,5400,,0.012,,,,,,1600,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1D681MDN1,MP,20.0,680.00,10.0,12.5,-55,105,2000,1.35,0.12,2720,5400,,0.012,,,,,,1600,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1D821MDN1,MP,20.0,820.00,10.0,12.5,-55,105,2000,1.35,0.12,3280,5400,,0.012,,,,,,1600,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1E330MCN1,MP,25.0,33.00,8.0,11.5,-55,105,2000,0.93,0.12,412,3600,,0.024,,,,,,2000,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1E330MDN1,MP,25.0,33.00,8.0,11.5,-55,105,2000,0.93,0.12,412,3600,,0.024,,,,,,2000,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1E470MCN1,MP,25.0,47.00,8.0,11.5,-55,105,2000,0.93,0.12,587,3600,,0.024,,,,,,2000,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1E470MDN1,MP,25.0,47.00,8.0,11.5,-55,105,2000,0.93,0.12,587,3600,,0.024,,,,,,2000,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1E680MCN1,MP,25.0,68.00,8.0,11.5,-55,105,2000,0.93,0.12,850,3600,,0.024,,,,,,2000,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1E680MDN1,MP,25.0,68.00,8.0,11.5,-55,105,2000,0.93,0.12,850,3600,,0.024,,,,,,2000,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1E181MCN1,MP,25.0,180.00,8.0,11.5,-55,105,2000,0.93,0.12,900,4650,,0.016,,,,,,2000,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1E181MDN1,MP,25.0,180.00,8.0,11.5,-55,105,2000,0.93,0.12,900,4650,,0.016,,,,,,2000,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1E221MCN1,MP,25.0,220.00,8.0,11.5,-55,105,2000,0.93,0.12,1100,4650,,0.016,,,,,,2000,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1E221MCNASQ,MP,25.0,220.00,8.0,11.5,-55,105,5000,0.93,0.12,1100,4650,,0.016,,,,,,2000,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1E221MDN1,MP,25.0,220.00,8.0,11.5,-55,105,2000,0.93,0.12,1100,4650,,0.016,,,,,,2000,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1E221MDNASQ,MP,25.0,220.00,8.0,11.5,-55,105,5000,0.93,0.12,1100,4650,,0.016,,,,,,2000,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1E331MDN1,MP,25.0,330.00,10.0,12.5,-55,105,2000,1.35,0.12,1650,5000,,0.014,,,,,,1600,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1E331MDNASQ,MP,25.0,330.00,10.0,12.5,-55,105,5000,1.35,0.12,1650,5000,,0.014,,,,,,1600,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1E391MDN1,MP,25.0,390.00,10.0,12.5,-55,105,2000,1.35,0.12,1950,5000,,0.014,,,,,,1600,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1E391MDNASQ,MP,25.0,390.00,10.0,12.5,-55,105,5000,1.35,0.12,1950,5000,,0.014,,,,,,1600,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1E471MDN1,MP,25.0,470.00,10.0,12.5,-55,105,2000,1.35,0.12,2350,5000,,0.014,,,,,,1600,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1V470MCN1,MP,35.0,47.00,8.0,11.5,-55,105,2000,0.93,0.12,329,3600,,0.024,,,,,,2000,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1V470MDN1,MP,35.0,47.00,8.0,11.5,-55,105,2000,0.93,0.12,329,3600,,0.024,,,,,,2000,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1V820MCNASQ,MP,35.0,82.00,8.0,11.5,-55,105,5000,0.93,0.12,574,4000,,0.02,,,,,,2000,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1V820MDNASQ,MP,35.0,82.00,8.0,11.5,-55,105,5000,0.93,0.12,574,4000,,0.02,,,,,,2000,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1V121MDNASQ,MP,35.0,120.00,10.0,12.5,-55,105,5000,1.35,0.12,840,4400,,0.018,,,,,,1600,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1V151MDN1,MP,35.0,150.00,10.0,12.5,-55,105,2000,1.35,0.12,1050,3800,,0.02,,,,,,1600,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1H390MCN1,MP,50.0,39.00,8.0,11.5,-55,105,2000,0.93,0.12,390,2400,,0.025,,,,,,2000,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1H390MDN1,MP,50.0,39.00,8.0,11.5,-55,105,2000,0.93,0.12,390,2400,,0.025,,,,,,2000,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1H470MDN1,MP,50.0,47.00,10.0,12.5,-55,105,2000,1.35,0.12,470,2700,,0.024,,,,,,1600,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1H680MDN1,MP,50.0,68.00,10.0,12.5,-55,105,2000,1.35,0.12,680,2700,,0.024,,,,,,1600,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1J330MCN1,MP,63.0,33.00,8.0,11.5,-55,105,2000,0.93,0.12,415,2300,,0.026,,,,,,2000,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1J330MDN1,MP,63.0,33.00,8.0,11.5,-55,105,2000,0.93,0.12,415,2300,,0.026,,,,,,2000,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1J390MDN1,MP,63.0,39.00,10.0,12.5,-55,105,2000,1.35,0.12,491,2600,,0.025,,,,,,1600,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1J470MDN1,MP,63.0,47.00,10.0,12.5,-55,105,2000,1.35,0.12,592,2600,,0.025,,,,,,1600,Radial Lead,Hi-Cap.,Uni-Polar,Normal
RNU1J560MDN1,MP,63.0,56.00,10.0,12.5,-55,105,2000,1.35,0.12,705,2600,,0.025,,,,,,1600,Radial Lead,Hi-Cap.,Uni-Polar,Normal
