Part Number,Status,Rated Voltage Range (V.D.C),Rated Capacitance Range (μF),Product diameter : D(mm),Product height : L(mm),Category Lower Limited Temperature (℃),Category Upper Limited Temperature (℃),Endurance (h),Weight (g),Tangent of loss angle (tanδ),Leakage Current  (µA),Rated Ripple1(mArms),Rated Ripple2(mArms),ESR(mΩ)（20℃/100kHz）,ESR(mΩ) (-40℃/100kHz）,ESR(mΩ) after endurance test,"ESL(Typ.)（nH,40MHz）",Impedance (mΩ)(-10℃/100kHz),Impedance (mΩ)(20℃/100kHz),Minimum Quantity,Product category,Product summary,Polarity type,Vibration resistant
UVY2D330MPD,MP,200.0,33.00,10.0,20.0,-40,105,2000,2.34,0.20,364,140,,,,,,,,1400,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2D470MHD,MP,200.0,47.00,12.5,20.0,-40,105,2000,3.43,0.20,476,195,,,,,,,,1000,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2D680MHD,MP,200.0,68.00,12.5,25.0,-40,105,2000,4.56,0.20,644,250,,,,,,,,800,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2D101MHD,MP,200.0,100.00,16.0,25.0,-40,105,2000,8.20,0.20,900,320,,,,,,,,400,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2D221MHD,MP,200.0,220.00,16.0,35.5,-40,105,2000,11.80,0.20,1860,500,,,,,,,,300,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2D331MHD,MP,200.0,330.00,18.0,40.0,-40,105,2000,17.70,0.20,2740,675,,,,,,,,200,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2D471MRD,EOL,200.0,470.00,22.0,40.0,-40,105,2000,23.80,0.20,3860,925,,,,,,,,250,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2E3R3MED,EOL,250.0,3.30,6.3,11.0,-40,105,1000,0.59,0.20,123,28,,,,,,,,4000,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2E4R7MED,EOL,250.0,4.70,6.3,11.0,-40,105,1000,0.59,0.20,147,35,,,,,,,,4000,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2E100MPD,MP,250.0,10.00,10.0,12.5,-40,105,2000,1.49,0.20,200,71,,,,,,,,2000,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2E220MPD,MP,250.0,22.00,10.0,20.0,-40,105,2000,2.34,0.20,320,105,,,,,,,,1400,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2E330MPD,MP,250.0,33.00,10.0,20.0,-40,105,2000,2.34,0.20,430,140,,,,,,,,1400,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2E470MHD,MP,250.0,47.00,12.5,20.0,-40,105,2000,3.43,0.20,570,190,,,,,,,,1000,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2E680MHD,MP,250.0,68.00,16.0,25.0,-40,105,2000,8.20,0.20,780,270,,,,,,,,400,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2E101MHD,MP,250.0,100.00,16.0,25.0,-40,105,2000,8.20,0.20,1100,310,,,,,,,,400,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2E221MHD,MP,250.0,220.00,18.0,35.5,-40,105,2000,14.20,0.20,2300,485,,,,,,,,250,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2E331MRD,EOL,250.0,330.00,20.0,40.0,-40,105,2000,19.60,0.20,3400,710,,,,,,,,150,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2E471MRD,EOL,250.0,470.00,22.0,50.0,-40,105,2000,27.40,0.20,4800,1000,,,,,,,,250,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2V2R2MED,EOL,350.0,2.20,6.3,11.0,-40,105,1000,0.59,0.25,117,21,,,,,,,,4000,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2V3R3MPD,MP,350.0,3.30,8.0,11.5,-40,105,1000,1.19,0.25,146,30,,,,,,,,3000,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2V4R7MPD,MP,350.0,4.70,8.0,11.5,-40,105,1000,1.19,0.25,166,39,,,,,,,,3000,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2V100MPD,MP,350.0,10.00,10.0,12.5,-40,105,2000,1.49,0.25,240,64,,,,,,,,2000,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2V220MHD,MP,350.0,22.00,12.5,20.0,-40,105,2000,3.43,0.25,408,105,,,,,,,,1000,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2V330MHD,MP,350.0,33.00,12.5,25.0,-40,105,2000,4.56,0.25,562,170,,,,,,,,800,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2V470MHD,MP,350.0,47.00,16.0,25.0,-40,105,2000,8.20,0.25,758,210,,,,,,,,400,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2V680MHD,MP,350.0,68.00,16.0,25.0,-40,105,2000,8.20,0.25,1052,285,,,,,,,,400,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2V101MHD,MP,350.0,100.00,18.0,35.5,-40,105,2000,14.20,0.25,1500,370,,,,,,,,250,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2V221MRD,EOL,350.0,220.00,22.0,50.0,-40,105,2000,27.40,0.25,3180,540,,,,,,,,250,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2V331MRD,EOL,350.0,330.00,25.0,50.0,-40,105,2000,38.80,0.25,4720,710,,,,,,,,140,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2GR47MED,EOL,400.0,0.47,6.3,11.0,-40,105,1000,0.59,0.25,59,8,,,,,,,,4000,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2G010MED,EOL,400.0,1.00,6.3,11.0,-40,105,1000,0.59,0.25,80,14,,,,,,,,4000,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2G2R2MPD,MP,400.0,2.20,8.0,11.5,-40,105,1000,1.19,0.25,128,27,,,,,,,,3000,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2G3R3MPD,MP,400.0,3.30,8.0,11.5,-40,105,1000,1.19,0.25,153,34,,,,,,,,3000,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2G4R7MPD,MP,400.0,4.70,10.0,12.5,-40,105,2000,1.49,0.25,175,42,,,,,,,,2000,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2G100MPD,MP,400.0,10.00,10.0,16.0,-40,105,2000,1.77,0.25,260,64,,,,,,,,1800,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2G220MHD,MP,400.0,22.00,12.5,25.0,-40,105,2000,4.56,0.25,452,140,,,,,,,,800,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2G330MHD,MP,400.0,33.00,16.0,25.0,-40,105,2000,8.20,0.25,628,170,,,,,,,,400,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2G470MHD,MP,400.0,47.00,16.0,25.0,-40,105,2000,8.20,0.25,852,200,,,,,,,,400,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2G680MHD,MP,400.0,68.00,16.0,30.5,-40,105,2000,9.60,0.25,1188,240,,,,,,,,300,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2G101MHD,MP,400.0,100.00,18.0,35.5,-40,105,2000,14.20,0.25,1700,310,,,,,,,,250,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2G221MRD,EOL,400.0,220.00,22.0,50.0,-40,105,2000,27.40,0.25,3620,460,,,,,,,,250,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2W2R2MPD,MP,450.0,2.20,8.0,11.5,-25,105,1000,1.19,0.25,139,20,,,,,,,,3000,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2W3R3MPD,MP,450.0,3.30,10.0,12.5,-25,105,2000,1.49,0.25,159,28,,,,,,,,2000,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2W4R7MPD,MP,450.0,4.70,10.0,12.5,-25,105,2000,1.49,0.25,185,32,,,,,,,,2000,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2W100MPD,MP,450.0,10.00,10.0,20.0,-25,105,2000,2.34,0.25,280,56,,,,,,,,1400,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2W220MHD,MP,450.0,22.00,12.5,25.0,-25,105,2000,4.56,0.25,496,100,,,,,,,,800,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2W330MHD,MP,450.0,33.00,16.0,25.0,-25,105,2000,8.20,0.25,694,125,,,,,,,,400,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2W470MHD,MP,450.0,47.00,16.0,30.5,-25,105,2000,9.60,0.25,946,155,,,,,,,,300,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2W680MHD,MP,450.0,68.00,18.0,35.5,-25,105,2000,14.20,0.25,1324,185,,,,,,,,250,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2W101MHD,MP,450.0,100.00,18.0,40.0,-25,105,2000,17.70,0.25,1900,200,,,,,,,,200,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
UVY2W221MRD,EOL,450.0,220.00,25.0,50.0,-25,105,2000,38.80,0.25,4060,250,,,,,,,,140,Radial Lead,Minitualized Wide Temp. Range,Uni-Polar,Normal
